aes-ecb-128;Round Number; Encryption Duration; Decryption Duration
;1;823;1863
;2;823;1863
;3;823;1863
;4;823;1863
;5;823;1864
;6;823;1863
;7;823;1863
;8;823;1863
;9;823;1863
;10;823;1861
;11;823;1862
;12;823;1864
;13;823;1864
;14;823;1863
;15;823;1862
;16;823;1863
;17;823;1863
;18;823;1863
;19;823;1864
;20;823;1862
;21;823;1864
;22;823;1863
;23;823;1863
;24;823;1864
;25;823;1860
;26;823;1866
;27;823;1864
;28;823;1859
;29;823;1865
;30;823;1863
;31;823;1864
;32;823;1865
;33;823;1864
;34;823;1862
;35;823;1863
;36;823;1860
;37;823;1863
;38;823;1862
;39;823;1865
;40;823;1863
;41;823;1863
;42;823;1862
;43;823;1862
;44;823;1864
;45;823;1864
;46;823;1864
;47;823;1863
;48;823;1860
;49;823;1864
;50;823;1864
;51;823;1865
;52;823;1863
;53;823;1862
;54;823;1863
;55;823;1863
;56;823;1862
;57;823;1863
;58;823;1863
;59;823;1863
;60;823;1863
;61;823;1862
;62;823;1862
;63;823;1862
;64;823;1865
;65;823;1861
;66;823;1865
;67;823;1862
;68;823;1863
;69;823;1863
;70;823;1862
;71;823;1864
;72;823;1863
;73;823;1864
;74;823;1862
;75;823;1861
;76;823;1862
;77;823;1863
;78;823;1863
;79;823;1863
;80;823;1862
;81;823;1863
;82;823;1862
;83;823;1861
;84;823;1862
;85;823;1864
;86;823;1863
;87;823;1863
;88;823;1861
;89;823;1864
;90;823;1863
;91;823;1863
;92;823;1861
;93;823;1862
;94;823;1862
;95;823;1863
;96;823;1866
;97;823;1861
;98;823;1863
;99;823;1863
;100;823;1863
;101;823;1862
;102;823;1865
;103;823;1863
;104;823;1864
;105;823;1864
;106;824;1862
;107;823;1862
;108;823;1863
;109;823;1863
;110;823;1862
;111;823;1863
;112;823;1862
;113;823;1863
;114;823;1863
;115;823;1864
;116;823;1865
;117;823;1862
;118;823;1862
;119;823;1863
;120;823;1863
;121;823;1864
;122;823;1863
;123;823;1863
;124;823;1863
;125;823;1864
;126;823;1863
;127;823;1862
;128;823;1865
;129;823;1862
;130;823;1862
;131;823;1863
;132;823;1864
;133;823;1863
;134;823;1861
;135;823;1862
;136;823;1865
;137;823;1863
;138;823;1864
;139;823;1864
;140;823;1863
;141;823;1863
;142;823;1864
;143;823;1863
