aes-ecb-128;Round Number; Encryption Duration; Decryption Duration
;1;760;1607
;2;760;1608
;3;760;1608
;4;760;1608
;5;760;1609
;6;760;1608
;7;760;1610
;8;760;1608
;9;760;1607
;10;760;1608
;11;760;1607
;12;760;1607
;13;760;1609
;14;760;1609
;15;760;1609
;16;760;1608
;17;760;1607
;18;760;1606
;19;760;1608
;20;760;1606
;21;760;1609
;22;760;1607
;23;760;1609
;24;760;1609
;25;760;1609
;26;760;1609
;27;760;1608
;28;760;1607
;29;760;1609
;30;760;1607
;31;760;1608
;32;760;1608
;33;760;1608
;34;760;1609
;35;760;1605
;36;760;1608
;37;760;1609
;38;760;1607
;39;760;1610
;40;760;1608
;41;760;1606
;42;760;1608
;43;760;1607
;44;760;1608
;45;760;1609
;46;760;1607
;47;760;1609
;48;760;1607
;49;760;1609
;50;760;1609
;51;760;1608
;52;760;1610
;53;760;1609
;54;760;1608
;55;760;1608
;56;760;1608
;57;760;1608
;58;760;1608
;59;760;1608
;60;760;1608
;61;760;1608
;62;760;1607
;63;760;1609
;64;760;1609
;65;760;1608
;66;760;1609
;67;760;1609
;68;760;1607
;69;760;1610
;70;760;1608
;71;760;1608
;72;760;1606
;73;760;1609
;74;760;1609
;75;760;1608
;76;760;1607
;77;760;1606
;78;760;1609
;79;760;1606
;80;760;1608
;81;760;1608
;82;760;1609
;83;760;1607
;84;760;1608
;85;760;1608
;86;760;1609
;87;760;1607
;88;760;1606
;89;759;1608
;90;760;1608
;91;760;1608
;92;760;1607
;93;760;1608
;94;760;1607
;95;760;1607
;96;760;1607
;97;760;1609
;98;760;1607
;99;760;1608
;100;760;1609
;101;760;1608
;102;760;1609
;103;760;1607
;104;760;1607
;105;760;1606
;106;760;1608
;107;760;1608
;108;760;1607
;109;760;1608
;110;760;1608
;111;760;1607
;112;760;1607
;113;760;1606
;114;760;1609
;115;760;1609
;116;760;1608
;117;760;1607
;118;760;1608
;119;760;1608
;120;760;1608
;121;760;1608
;122;760;1609
;123;760;1607
;124;760;1608
;125;760;1607
;126;760;1608
;127;760;1608
;128;760;1608
;129;760;1606
;130;760;1607
;131;760;1607
;132;760;1609
;133;760;1607
;134;760;1608
;135;760;1608
;136;760;1608
;137;760;1608
;138;760;1608
;139;760;1607
;140;760;1608
;141;760;1608
;142;760;1608
;143;760;1608
;144;760;1606
;145;760;1609
;146;760;1608
;147;760;1608
;148;760;1608
;149;760;1609
;150;760;1607
;151;760;1608
;152;760;1608
;153;760;1607
;154;760;1608
;155;760;1608
;156;760;1608
;157;760;1608
;158;760;1608
;159;760;1608
;160;760;1608
;161;760;1607
;162;760;1608
;163;760;1607
;164;760;1608
;165;760;1607
;166;760;1607
;167;760;1608
;168;760;1608
;169;760;1608
;170;760;1609
;171;760;1608
;172;760;1607
;173;760;1608
;174;760;1607
;175;760;1607
;176;760;1610
;177;760;1607
;178;760;1610
;179;760;1608
;180;760;1608
;181;760;1608
;182;760;1609
;183;760;1609
;184;760;1607
;185;760;1611
;186;760;1609
;187;760;1608
;188;760;1610
;189;760;1607
;190;760;1608
;191;760;1607
;192;760;1608
;193;760;1608
;194;760;1607
;195;760;1608
;196;760;1608
;197;760;1607
;198;760;1608
;199;760;1606
;200;760;1609
;201;760;1606
;202;760;1607
;203;760;1609
;204;760;1610
;205;760;1609
;206;760;1607
;207;760;1607
;208;760;1608
;209;760;1607
;210;760;1607
;211;760;1608
;212;760;1608
;213;760;1608
;214;760;1608
;215;760;1607
;216;760;1609
;217;760;1608
;218;760;1607
;219;760;1608
;220;760;1609
;221;760;1607
;222;760;1609
;223;760;1607
;224;760;1608
;225;760;1608
;226;760;1608
;227;760;1609
;228;760;1608
;229;760;1608
;230;760;1607
;231;760;1608
;232;760;1609
;233;760;1610
;234;760;1607
;235;760;1607
;236;760;1609
;237;760;1608
;238;760;1608
;239;760;1607
;240;760;1608
;241;760;1607
;242;760;1606
;243;760;1607
;244;760;1607
;245;760;1608
;246;760;1608
;247;760;1607
;248;760;1607
;249;760;1608
;250;760;1609
;251;760;1609
;252;760;1608
;253;760;1607
;254;760;1607
;255;760;1607
;256;760;1607
;257;760;1608
;258;760;1608
;259;760;1608
;260;760;1610
;261;760;1608
;262;760;1608
;263;760;1609
;264;760;1608
;265;760;1608
;266;760;1606
;267;760;1608
;268;760;1608
;269;760;1608
;270;760;1608
;271;760;1608
;272;760;1608
;273;760;1608
;274;760;1609
;275;760;1607
;276;760;1608
;277;760;1606
;278;760;1607
;279;760;1609
;280;760;1608
;281;760;1609
;282;760;1608
;283;760;1607
;284;760;1608
;285;760;1609
;286;760;1608
;287;760;1607
;288;760;1607
;289;760;1608
;290;760;1609
;291;760;1608
;292;760;1607
;293;760;1608
;294;760;1610
;295;760;1606
;296;760;1607
;297;760;1607
;298;760;1609
;299;760;1608
;300;760;1606
;301;760;1609
;302;760;1608
;303;760;1607
;304;760;1607
;305;760;1609
;306;760;1608
;307;760;1609
;308;760;1608
;309;760;1607
;310;760;1609
;311;760;1607
;312;760;1609
;313;760;1609
;314;760;1608
;315;760;1607
;316;760;1607
;317;760;1608
;318;760;1608
;319;760;1607
;320;760;1609
;321;760;1607
;322;760;1608
;323;760;1607
;324;760;1609
;325;760;1609
;326;760;1608
;327;760;1608
;328;760;1607
;329;760;1609
;330;760;1607
;331;760;1609
;332;760;1608
;333;760;1607
;334;760;1608
;335;760;1610
;336;760;1607
;337;760;1609
;338;760;1608
;339;760;1609
;340;760;1608
;341;760;1607
;342;760;1610
;343;760;1607
;344;760;1607
;345;760;1609
;346;760;1608
;347;760;1608
;348;760;1607
;349;760;1609
;350;760;1608
;351;760;1608
;352;760;1606
;353;760;1607
;354;760;1608
;355;760;1608
;356;760;1608
;357;760;1607
;358;760;1608
;359;760;1606
;360;760;1610
;361;760;1610
;362;760;1608
;363;760;1607
;364;760;1608
;365;760;1607
;366;760;1609
;367;760;1608
;368;760;1607
;369;760;1609
;370;760;1607
;371;760;1607
;372;760;1608
;373;760;1609
;374;760;1609
;375;760;1608
;376;760;1608
;377;760;1607
;378;760;1608
;379;760;1606
;380;760;1608
;381;760;1609
;382;760;1608
;383;760;1609
;384;760;1609
;385;760;1609
;386;760;1609
;387;760;1609
;388;760;1608
;389;760;1607
;390;760;1609
;391;760;1608
;392;760;1607
;393;760;1608
;394;760;1608
;395;760;1608
;396;760;1607
;397;760;1610
;398;760;1608
;399;760;1607
;400;760;1610
;401;760;1609
;402;760;1608
;403;760;1607
;404;760;1609
;405;760;1609
;406;760;1608
;407;760;1609
;408;760;1607
;409;760;1606
;410;760;1609
;411;760;1607
;412;760;1608
;413;760;1609
;414;760;1609
;415;760;1608
;416;760;1609
;417;760;1607
;418;760;1609
;419;760;1607
;420;760;1608
;421;760;1607
;422;760;1607
;423;760;1607
;424;760;1606
;425;760;1607
;426;760;1607
;427;760;1609
;428;760;1608
;429;760;1607
;430;760;1610
;431;760;1608
;432;760;1609
;433;760;1608
;434;760;1609
;435;760;1608
;436;760;1607
;437;760;1608
;438;760;1608
;439;760;1608
;440;760;1610
;441;760;1610
;442;760;1608
;443;760;1609
;444;760;1606
;445;760;1608
;446;760;1607
;447;760;1608
;448;760;1608
;449;760;1607
;450;760;1609
;451;760;1610
;452;760;1609
;453;760;1607
;454;760;1609
;455;760;1608
;456;760;1608
