aes-ecb-128;Round Number; Encryption Duration; Decryption Duration
;193;6476;14934
;194;6476;14940
;195;6476;14941
;196;6476;14934
;197;6476;14940
;198;6477;14937
;199;6476;14939
;200;6475;14939
;201;6476;14939
;202;6476;14940
;203;6475;14937
;204;6475;14936
;205;6476;14941
;206;6476;14941
;207;6476;14939
;208;6476;14941
;209;6476;14941
;210;6476;14941
;211;6476;14934
;212;6476;14940
;213;6476;14942
;214;6476;14937
;215;6476;14933
;216;6476;14940
;217;6476;14938
;218;6477;14930
;219;6476;14942
;220;6476;14940
;221;6476;14940
;222;6476;14942
;223;6477;14942
;224;6476;14938
;225;6476;14937
;226;6476;14942
;227;6477;14942
;228;6477;14940
;229;6476;14936
;230;6476;14942
;231;6477;14938
;232;6476;14937
;233;6477;14939
;234;6476;14939
;235;6477;14942
;236;6476;14941
;237;6476;14937
;238;6477;14941
;239;6477;14941
;240;6476;14938
;241;6477;14942
;242;6476;14936
;243;6476;14939
;244;6476;14937
;245;6475;14938
;246;6475;14939
;247;6476;14942
;248;6476;14941
;249;6476;14942
;250;6476;14940
;251;6476;14942
;252;6477;14940
;253;6476;14938
;254;6476;14939
;255;6477;14942
;256;6477;14941
;257;6476;14943
;258;6477;14940
;259;6476;14940
;260;6476;14942
;261;6476;14940
;262;6477;14941
;263;6476;14942
;264;6476;14939
;265;6475;14939
;266;6477;14935
;267;6476;14941
;268;6476;14941
;269;6476;14941
;270;6476;14940
;271;6476;14936
;272;6476;14943
;273;6476;14941
;274;6475;14936
;275;6475;14942
;276;6476;14942
;277;6476;14942
;278;6476;14940
;279;6476;14940
;280;6477;14940
;281;6477;14939
;282;6476;14939
;283;6476;14943
;284;6476;14935
;285;6476;14942
;286;6476;14934
;287;6476;14941
;288;6477;14937
;289;6476;14942
;290;6477;14938
;291;6476;14941
;292;6476;14941
;293;6477;14943
;294;6476;14934
;295;6476;14942
;296;6477;14942
;297;6475;14939
;298;6476;14939
;299;6476;14942
;300;6476;14940
;301;6477;14942
;302;6477;14940
;303;6476;14942
;304;6476;14943
;305;6476;14934
;306;6477;14939
;307;6475;14941
;308;6476;14941
;309;6477;14942
;310;6476;14935
;311;6476;14939
;312;6476;14942
;313;6476;14938
;314;6476;14942
;315;6476;14938
;316;6476;14940
;317;6476;14934
;318;6476;14941
;319;6476;14940
;320;6476;14940
;321;6475;14937
;322;6476;14938
;323;6477;14939
;324;6476;14942
;325;6476;14942
;326;6476;14938
;327;6476;14942
;328;6477;14942
;329;6476;14941
;330;6476;14941
;331;6475;14938
;332;6476;14937
;333;6476;14934
;334;6476;14942
;335;6476;14942
;336;6477;14942
;337;6477;14934
;338;6475;14939
;339;6477;14939
;340;6477;14940
;341;6477;14942
;342;6475;14936
;343;6476;14940
;344;6476;14942
;345;6476;14942
;346;6474;14929
;347;6476;14938
;348;6476;14940
;349;6477;14940
;350;6476;14939
;351;6476;14940
;352;6476;14941
;353;6476;14939
;354;6476;14935
;355;6476;14940
;356;6476;14943
;357;6476;14942
;358;6477;14937
;359;6476;14935
;360;6476;14936
;361;6476;14942
;362;6476;14938
;363;6477;14934
;364;6476;14941
;365;6476;14936
;366;6477;14940
;367;6477;14938
;368;6475;14940
;369;6476;14935
;370;6476;14932
;371;6476;14938
;372;6477;14940
;373;6477;14940
;374;6476;14940
;375;6476;14942
;376;6476;14938
;377;6477;14942
;378;6476;14937
;379;6476;14941
;380;6477;14935
;381;6476;14940
;382;6476;14942
;383;6477;14939
;384;6476;14942
;385;6477;14942
;386;6476;14940
;387;6476;14937
;388;6476;14938
;389;6476;14942
;390;6475;14935
;391;6476;14939
;392;6476;14942
;393;6476;14939
;394;6477;14941
;395;6476;14941
;396;6476;14936
;397;6476;14941
;398;6476;14942
;399;6476;14942
;400;6477;14937
;401;6476;14939
;402;6476;14938
;403;6477;14937
;404;6476;14933
;405;6476;14939
;406;6477;14943
;407;6476;14938
;408;6476;14940
;409;6476;14939
;410;6477;14940
;411;6476;14943
;412;6476;14937
;413;6476;14939
;414;6476;14941
;415;6476;14938
;416;6476;14942
;417;6476;14942
;418;6476;14938
;419;6476;14932
;420;6476;14934
;421;6476;14942
;422;6476;14942
;423;6476;14937
;424;6476;14939
;425;6476;14942
;426;6476;14942
;427;6477;14940
;428;6476;14941
;429;6476;14942
;430;6476;14941
;431;6475;14941
;432;6476;14941
;433;6476;14934
;434;6477;14937
;435;6476;14938
;436;6476;14939
;437;6476;14942
;438;6476;14942
;439;6476;14942
;440;6476;14936
;441;6476;14937
;442;6477;14934
;443;6476;14938
;444;6477;14940
;445;6476;14938
;446;6476;14942
;447;6476;14935
;448;6477;14942
;449;6476;14943
;450;6476;14938
;451;6476;14943
;452;6476;14942
;453;6476;14942
;454;6476;14942
;455;6476;14938
;456;6476;14942
;457;6476;14942
;458;6476;14941
;459;6477;14940
;460;6476;14940
;461;6477;14938
;462;6476;14937
;463;6475;14941
;464;6476;14942
;465;6476;14941
;466;6476;14937
;467;6476;14942
;468;6476;14939
;469;6476;14938
;470;6476;14942
;471;6477;14941
;472;6477;14935
;473;6477;14941
;474;6476;14940
;475;6476;14942
;476;6476;14939
;477;6477;14937
;478;6475;14941
;479;6476;14940
;480;6476;14939
;481;6476;14939
;482;6477;14938
;483;6476;14942
;484;6475;14938
;485;6476;14937
;486;6475;14938
;487;6476;14941
;488;6476;14934
;489;6476;14937
;490;6475;14939
;491;6477;14935
;492;6476;14942
;493;6476;14943
;494;6476;14942
;495;6476;14936
;496;6476;14941
;497;6476;14937
;498;6476;14939
;499;6476;14939
;500;6476;14942
;501;6476;14939
;502;6476;14942
;503;6476;14942
;504;6476;14936
;505;6476;14937
;506;6477;14938
;507;6476;14942
;508;6476;14938
;509;6476;14942
;510;6476;14941
;511;6476;14940
;512;6476;14939
;513;6475;14939
;514;6477;14941
;515;6476;14937
;516;6476;14935
;517;6476;14941
;518;6476;14941
;519;6476;14935
;520;6476;14940
;521;6476;14939
;522;6475;14935
;523;6476;14940
;524;6476;14942
;525;6476;14940
;526;6476;14934
;527;6476;14933
;528;6477;14941
;529;6476;14940
;530;6477;14943
;531;6476;14941
;532;6476;14942
;533;6475;14941
;534;6476;14940
;535;6476;14936
;536;6476;14937
;537;6476;14938
;538;6476;14942
;539;6475;14932
;540;6477;14939
;541;6476;14942
;542;6476;14942
;543;6476;14938
;544;6476;14937
;545;6476;14939
;546;6477;14933
;547;6476;14937
;548;6475;14938
;549;6476;14939
;550;6476;14938
;551;6476;14939
;552;6477;14941
;553;6476;14938
;554;6475;14941
;555;6476;14937
;556;6477;14935
;557;6476;14937
;558;6476;14941
;559;6476;14942
;560;6476;14939
;561;6476;14938
;562;6476;14931
;563;6476;14942
;564;6476;14942
;565;6476;14937
;566;6476;14937
;567;6476;14942
;568;6476;14938
;569;6476;14940
;570;6476;14939
;571;6475;14935
;572;6477;14942
;573;6475;14941
;574;6476;14939
;575;6475;14939
;576;6476;14942
;577;6477;14943
;578;6475;14934
;579;6475;14937
;580;6477;14942
;581;6477;14939
;582;6476;14938
;583;6476;14939
;584;6476;14939
;585;6477;14940
;586;6476;14931
;587;6477;14934
;588;6476;14939
;589;6476;14940
;590;6476;14941
;591;6476;14935
;592;6476;14943
;593;6477;14942
;594;6475;14941
;595;6476;14941
;596;6476;14939
;597;6476;14936
;598;6477;14943
;599;6476;14940
;600;6476;14939
;601;6477;14940
;602;6476;14942
;603;6477;14937
;604;6476;14941
;605;6476;14938
;606;6476;14933
;607;6477;14942
;608;6476;14942
;609;6477;14942
;610;6476;14936
;611;6476;14935
;612;6475;14941
;613;6477;14939
;614;6476;14942
;615;6476;14943
;616;6476;14941
;617;6476;14937
;618;6475;14939
;619;6476;14941
;620;6476;14941
;621;6476;14938
;622;6477;14937
;623;6476;14940
;624;6477;14938
;625;6477;14942
;626;6476;14937
;627;6476;14942
;628;6476;14942
;629;6477;14942
;630;6476;14941
;631;6475;14935
;632;6476;14938
;633;6476;14938
;634;6476;14942
;635;6476;14940
;636;6476;14938
;637;6476;14939
;638;6474;14939
;639;6476;14936
;640;6477;14940
;641;6477;14939
;642;6476;14943
;643;6477;14941
;644;6476;14942
;645;6476;14942
;646;6476;14933
;647;6476;14938
;648;6476;14941
;649;6477;14942
;650;6476;14943
;651;6474;14940
;652;6475;14940
;653;6476;14942
;654;6476;14938
;655;6477;14940
;656;6476;14940
;657;6476;14933
;658;6476;14938
;659;6475;14940
;660;6476;14936
;661;6476;14941
;662;6477;14941
;663;6476;14938
;664;6476;14937
;665;6476;14941
;666;6476;14937
;667;6474;14941
;668;6476;14942
;669;6476;14931
;670;6476;14943
;671;6475;14939
;672;6476;14941
;673;6476;14938
;674;6476;14936
;675;6476;14933
;676;6476;14935
;677;6476;14937
;678;6476;14943
;679;6476;14942
;680;6476;14939
;681;6477;14938
;682;6476;14939
;683;6476;14941
;684;6476;14936
;685;6476;14935
;686;6476;14942
;687;6476;14941
;688;6476;14943
;689;6476;14941
;690;6476;14939
;691;6476;14937
;692;6477;14937
;693;6476;14942
;694;6476;14936
;695;6476;14942
;696;6477;14943
;697;6476;14941
;698;6476;14938
;699;6476;14942
;700;6475;14941
;701;6476;14938
;702;6476;14942
;703;6476;14937
;704;6476;14933
;705;6476;14940
;706;6477;14942
;707;6477;14941
;708;6475;14941
;709;6476;14940
;710;6476;14942
;711;6477;14935
;712;6477;14943
;713;6476;14939
;714;6476;14942
;715;6476;14936
;716;6476;14940
;717;6476;14941
;718;6476;14936
;719;6475;14935
;720;6476;14938
;721;6476;14940
;722;6476;14939
;723;6476;14938
;724;6476;14933
;725;6476;14933
;726;6476;14942
;727;6475;14937
;728;6477;14936
;729;6476;14939
;730;6476;14942
;731;6476;14935
;732;6476;14939
;733;6477;14941
;734;6477;14938
;735;6476;14937
;736;6476;14938
;737;6476;14943
;738;6477;14938
;739;6476;14941
;740;6476;14940
;741;6477;14942
;742;6476;14940
;743;6476;14940
;744;6476;14940
;745;6476;14941
;746;6475;14939
;747;6476;14939
;748;6476;14941
;749;6476;14942
;750;6476;14941
;751;6475;14938
;752;6476;14937
;753;6477;14939
;754;6477;14940
;755;6476;14940
;756;6476;14941
;757;6476;14940
;758;6474;14932
;759;6476;14942
;760;6476;14942
;761;6476;14935
;762;6476;14935
;763;6476;14942
;764;6476;14940
;765;6477;14940
;766;6476;14938
;767;6476;14941
;768;6475;14939
;769;6476;14938
;770;6476;14940
;771;6477;14940
;772;6476;14941
;773;6476;14942
;774;6476;14941
;775;6477;14942
;776;6476;14937
;777;6476;14942
;778;6476;14940
;779;6476;14942
;780;6476;14940
;781;6476;14939
;782;6476;14939
;783;6477;14942
;784;6476;14942
;785;6476;14941
;786;6476;14938
;787;6476;14942
;788;6477;14939
;789;6477;14941
;790;6476;14940
;791;6476;14940
;792;6476;14937
;793;6476;14932
;794;6477;14941
;795;6476;14937
;796;6476;14939
;797;6477;14941
;798;6476;14940
;799;6476;14937
;800;6477;14943
;801;6476;14941
;802;6476;14940
;803;6476;14940
;804;6476;14935
;805;6476;14934
;806;6474;14941
;807;6476;14942
;808;6476;14939
;809;6476;14942
;810;6476;14937
;811;6476;14941
;812;6476;14939
;813;6477;14938
;814;6476;14938
;815;6476;14935
;816;6477;14942
;817;6477;14939
;818;6476;14942
;819;6476;14938
;820;6476;14939
;821;6477;14941
;822;6476;14939
;823;6477;14939
;824;6476;14940
;825;6476;14942
;826;6477;14940
;827;6477;14937
;828;6475;14936
;829;6476;14939
;830;6476;14942
;831;6476;14934
;832;6476;14941
;833;6477;14937
;834;6476;14939
;835;6476;14941
;836;6476;14942
;837;6476;14939
;838;6476;14942
;839;6475;14937
;840;6477;14938
;841;6476;14940
;842;6476;14942
;843;6476;14942
;844;6476;14941
;845;6476;14937
;846;6476;14935
;847;6476;14942
;848;6477;14936
;849;6476;14937
;850;6475;14938
;851;6477;14937
;852;6476;14939
;853;6476;14942
;854;6476;14935
;855;6477;14941
;856;6477;14941
;857;6476;14930
;858;6476;14930
;859;6476;14942
;860;6476;14937
;861;6476;14941
;862;6477;14941
;863;6476;14941
;864;6475;14942
;865;6476;14937
;866;6476;14941
;867;6476;14942
;868;6476;14938
;869;6476;14935
;870;6476;14939
;871;6476;14942
;872;6476;14939
;873;6477;14941
;874;6476;14939
;875;6476;14937
;876;6476;14942
;877;6476;14935
;878;6476;14942
;879;6476;14943
;880;6477;14942
;881;6476;14938
;882;6476;14940
;883;6476;14942
;884;6477;14941
;885;6476;14936
;886;6476;14938
;887;6476;14941
;888;6477;14942
;889;6476;14938
;890;6476;14939
;891;6477;14930
;892;6476;14938
;893;6476;14941
;894;6477;14941
;895;6477;14941
;896;6476;14942
;897;6476;14938
;898;6476;14940
;899;6476;14942
;900;6476;14939
;901;6477;14938
;902;6476;14942
;903;6477;14937
;904;6477;14941
;905;6477;14941
;906;6476;14935
;907;6476;14941
;908;6476;14942
;909;6476;14938
;910;6476;14939
;911;6476;14938
;912;6476;14936
;913;6476;14938
;914;6476;14939
;915;6476;14941
;916;6476;14938
;917;6476;14940
;918;6477;14940
;919;6476;14942
;920;6476;14941
;921;6476;14942
;922;6476;14940
;923;6477;14938
;924;6476;14940
;925;6477;14940
;926;6476;14937
;927;6476;14939
;928;6477;14941
;929;6476;14938
;930;6476;14939
;931;6476;14941
;932;6476;14942
;933;6476;14940
;934;6477;14939
;935;6476;14941
;936;6476;14933
;937;6476;14941
;938;6476;14942
;939;6476;14936
;940;6476;14942
;941;6476;14942
;942;6476;14942
;943;6476;14942
;944;6476;14942
;945;6476;14939
;946;6476;14939
;947;6475;14939
;948;6477;14943
;949;6475;14942
;950;6476;14942
;951;6476;14937
;952;6476;14940
;953;6477;14935
;954;6476;14942
;955;6477;14925
;956;6475;14942
;957;6476;14936
;958;6477;14939
;959;6476;14938
;960;6476;14939
;961;6476;14937
;962;6476;14941
;963;6476;14935
;964;6476;14939
;965;6476;14942
;966;6476;14941
;967;6476;14942
;968;6476;14931
;969;6477;14940
;970;6477;14932
;971;6476;14931
;972;6477;14941
;973;6476;14942
;974;6476;14935
;975;6477;14943
;976;6476;14934
;977;6477;14940
;978;6476;14934
;979;6477;14941
;980;6476;14941
;981;6476;14933
;982;6476;14938
;983;6476;14935
;984;6476;14942
;985;6476;14941
;986;6476;14940
;987;6476;14941
;988;6476;14934
;989;6476;14940
;990;6476;14943
;991;6476;14939
;992;6476;14932
;993;6476;14942
;994;6476;14942
;995;6476;14933
;996;6476;14941
;997;6477;14937
;998;6476;14938
;999;6476;14939
;1000;6477;14935
