aes-ecb-128;Round Number; Encryption Duration; Decryption Duration
;1;5989;12894
;2;5988;12892
;3;5989;12895
;4;5988;12892
;5;5989;12893
;6;5989;12897
;7;5988;12897
;8;5989;12896
;9;5989;12897
;10;5988;12894
;11;5988;12894
;12;5989;12896
;13;5989;12896
;14;5989;12894
;15;5989;12893
;16;5988;12897
;17;5989;12897
;18;5988;12897
;19;5989;12896
;20;5989;12897
;21;5989;12892
;22;5989;12893
;23;5988;12889
;24;5989;12894
;25;5989;12892
;26;5989;12896
;27;5989;12896
;28;5989;12895
;29;5988;12896
;30;5989;12896
;31;5989;12893
;32;5989;12898
;33;5989;12897
;34;5989;12896
;35;5989;12895
;36;5989;12897
;37;5988;12893
;38;5989;12894
;39;5989;12896
;40;5989;12895
;41;5989;12898
;42;5987;12895
;43;5989;12896
;44;5989;12897
;45;5989;12889
;46;5989;12896
;47;5989;12894
;48;5989;12896
;49;5989;12897
;50;5989;12889
;51;5989;12892
;52;5989;12897
;53;5988;12893
;54;5988;12897
;55;5989;12892
;56;5988;12896
;57;5989;12897
;58;5988;12894
;59;5988;12894
;60;5989;12896
;61;5989;12894
;62;5989;12893
;63;5989;12895
;64;5989;12897
;65;5989;12892
;66;5988;12891
;67;5988;12892
;68;5989;12895
;69;5988;12897
;70;5987;12891
;71;5987;12896
;72;5989;12892
;73;5989;12896
;74;5989;12896
;75;5989;12896
;76;5988;12896
;77;5989;12891
;78;5989;12897
;79;5989;12896
;80;5989;12894
;81;5989;12896
;82;5989;12893
;83;5989;12894
;84;5989;12896
;85;5989;12897
;86;5988;12897
;87;5988;12895
;88;5989;12896
;89;5989;12894
;90;5987;12892
;91;5989;12897
;92;5989;12894
;93;5988;12894
;94;5989;12896
;95;5988;12897
;96;5988;12892
;97;5989;12896
;98;5989;12895
;99;5988;12894
;100;5988;12897
;101;5989;12897
;102;5989;12891
;103;5989;12894
;104;5989;12893
;105;5987;12896
;106;5988;12896
;107;5989;12897
;108;5989;12897
;109;5988;12895
;110;5989;12897
;111;5988;12892
;112;5988;12897
;113;5989;12895
;114;5989;12897
;115;5989;12897
;116;5989;12894
;117;5988;12895
;118;5988;12896
;119;5989;12894
;120;5989;12894
;121;5987;12894
;122;5987;12895
;123;5988;12896
;124;5989;12892
;125;5989;12896
;126;5988;12898
;127;5988;12895
;128;5989;12893
;129;5989;12896
;130;5989;12895
;131;5988;12886
;132;5989;12889
;133;5989;12891
;134;5989;12895
;135;5989;12893
;136;5988;12893
;137;5989;12892
;138;5989;12897
;139;5989;12895
;140;5989;12896
;141;5988;12892
;142;5988;12895
;143;5989;12888
;144;5989;12897
;145;5989;12896
;146;5988;12896
;147;5989;12891
;148;5989;12895
;149;5989;12898
;150;5989;12896
;151;5989;12897
;152;5988;12897
;153;5989;12895
;154;5989;12893
;155;5989;12897
;156;5988;12891
;157;5989;12896
;158;5989;12896
;159;5989;12895
;160;5988;12897
;161;5988;12895
;162;5989;12894
;163;5989;12891
;164;5987;12894
;165;5989;12893
;166;5989;12896
;167;5989;12895
;168;5989;12897
;169;5989;12892
;170;5989;12896
;171;5989;12896
;172;5988;12897
;173;5989;12897
;174;5989;12892
;175;5989;12893
;176;5988;12897
;177;5989;12895
;178;5988;12896
;179;5988;12897
;180;5989;12890
;181;5989;12897
;182;5989;12889
;183;5989;12897
;184;5988;12896
;185;5989;12894
;186;5989;12897
;187;5989;12896
;188;5988;12892
;189;5988;12897
;190;5989;12898
;191;5988;12897
;192;5989;12895
;193;5988;12894
;194;5989;12897
;195;5988;12889
;196;5989;12894
;197;5989;12894
;198;5989;12891
;199;5989;12897
;200;5989;12892
;201;5988;12897
;202;5988;12896
;203;5989;12894
;204;5989;12895
;205;5988;12894
;206;5989;12891
;207;5989;12897
;208;5989;12898
;209;5989;12897
;210;5988;12896
;211;5989;12897
;212;5989;12896
;213;5988;12889
;214;5988;12890
;215;5989;12897
;216;5989;12894
;217;5989;12889
;218;5989;12894
;219;5988;12892
;220;5989;12897
;221;5989;12894
;222;5989;12897
;223;5988;12897
;224;5989;12895
;225;5989;12894
;226;5989;12893
;227;5989;12894
;228;5989;12897
;229;5989;12897
;230;5988;12897
;231;5989;12897
;232;5989;12889
;233;5988;12892
;234;5988;12895
;235;5989;12892
;236;5989;12896
;237;5989;12896
;238;5989;12886
;239;5989;12896
;240;5989;12894
;241;5989;12893
;242;5989;12891
;243;5989;12896
;244;5989;12896
;245;5989;12894
;246;5988;12897
;247;5988;12897
;248;5988;12893
;249;5989;12888
;250;5988;12895
;251;5989;12896
;252;5988;12896
;253;5988;12896
;254;5989;12897
;255;5989;12894
;256;5988;12897
;257;5989;12888
;258;5989;12896
;259;5989;12896
;260;5989;12888
;261;5989;12897
;262;5989;12891
;263;5989;12896
;264;5989;12893
;265;5989;12897
;266;5987;12894
;267;5989;12888
;268;5989;12894
;269;5989;12897
;270;5989;12896
;271;5988;12896
;272;5989;12894
;273;5989;12894
;274;5989;12894
;275;5989;12894
;276;5989;12896
;277;5989;12897
;278;5989;12897
;279;5989;12895
;280;5989;12897
;281;5989;12896
;282;5988;12896
;283;5989;12888
;284;5988;12897
;285;5989;12895
;286;5989;12896
;287;5989;12891
;288;5988;12895
;289;5988;12897
;290;5989;12895
;291;5989;12896
;292;5989;12896
;293;5988;12897
;294;5989;12895
;295;5989;12897
;296;5989;12896
;297;5989;12895
;298;5988;12898
;299;5988;12897
;300;5989;12896
;301;5988;12897
;302;5988;12895
;303;5989;12894
;304;5989;12895
;305;5989;12897
;306;5988;12891
;307;5989;12896
;308;5989;12897
;309;5989;12897
;310;5989;12897
;311;5988;12897
;312;5989;12894
;313;5988;12894
;314;5988;12897
;315;5987;12894
;316;5989;12893
;317;5989;12897
;318;5989;12896
;319;5988;12895
;320;5989;12897
;321;5989;12891
;322;5987;12891
;323;5989;12895
;324;5989;12895
;325;5989;12896
;326;5989;12893
;327;5988;12896
;328;5989;12897
;329;5989;12895
;330;5988;12894
;331;5988;12896
;332;5989;12894
;333;5989;12897
;334;5989;12897
;335;5989;12888
;336;5989;12897
;337;5989;12893
;338;5990;12889
;339;5989;12889
;340;5989;12897
;341;5989;12895
;342;5988;12897
;343;5989;12895
;344;5988;12897
;345;5989;12891
;346;5988;12894
;347;5989;12892
;348;5989;12895
;349;5989;12895
;350;5989;12890
;351;5989;12893
;352;5989;12894
;353;5989;12896
;354;5988;12895
;355;5989;12897
;356;5989;12897
;357;5989;12892
;358;5988;12893
;359;5989;12892
;360;5989;12895
;361;5989;12894
;362;5989;12895
;363;5989;12895
;364;5989;12892
;365;5989;12897
;366;5989;12896
;367;5989;12889
;368;5989;12898
;369;5989;12894
;370;5988;12894
;371;5989;12897
;372;5989;12897
;373;5989;12896
;374;5989;12889
;375;5989;12891
;376;5988;12895
;377;5988;12895
;378;5988;12897
;379;5989;12896
;380;5989;12893
;381;5989;12897
;382;5988;12897
;383;5989;12895
;384;5989;12886
;385;5987;12895
;386;5989;12897
;387;5989;12894
;388;5988;12892
;389;5989;12896
;390;5988;12893
;391;5989;12896
;392;5989;12895
;393;5988;12895
;394;5989;12896
;395;5989;12897
;396;5989;12897
;397;5989;12897
;398;5989;12895
;399;5989;12896
;400;5989;12897
;401;5989;12897
;402;5988;12895
;403;5988;12893
;404;5989;12894
;405;5989;12891
;406;5989;12894
;407;5989;12895
;408;5988;12897
;409;5989;12898
;410;5989;12898
;411;5989;12898
;412;5988;12897
;413;5989;12896
;414;5989;12891
;415;5988;12897
;416;5988;12897
;417;5989;12892
;418;5988;12897
;419;5989;12895
;420;5988;12898
;421;5988;12897
;422;5989;12890
;423;5989;12894
;424;5988;12893
;425;5988;12895
;426;5989;12891
;427;5989;12897
;428;5989;12897
;429;5988;12894
;430;5989;12897
