aes-ecb-128;Round Number; Encryption Duration; Decryption Duration
;353;3245;7474
;354;3245;7475
;355;3246;7474
;356;3245;7474
;357;3245;7477
;358;3245;7477
;359;3245;7477
;360;3245;7476
;361;3245;7476
;362;3245;7476
;363;3246;7477
;364;3245;7477
;365;3245;7476
;366;3245;7477
;367;3245;7475
;368;3245;7477
;369;3245;7470
;370;3245;7476
;371;3245;7477
;372;3245;7476
;373;3246;7474
;374;3245;7473
;375;3245;7477
;376;3245;7476
;377;3245;7475
;378;3245;7472
;379;3245;7477
;380;3245;7475
;381;3245;7475
;382;3245;7473
;383;3245;7475
;384;3245;7476
;385;3245;7474
;386;3245;7476
;387;3245;7475
;388;3245;7475
;389;3246;7474
;390;3245;7476
;391;3245;7476
;392;3245;7475
;393;3246;7474
;394;3245;7476
;395;3245;7477
;396;3245;7476
;397;3245;7477
;398;3245;7475
;399;3245;7474
;400;3245;7475
;401;3245;7475
;402;3245;7477
;403;3245;7475
;404;3245;7477
;405;3245;7476
;406;3245;7476
;407;3245;7476
;408;3245;7474
;409;3245;7477
;410;3245;7474
;411;3245;7475
;412;3246;7476
;413;3245;7474
;414;3245;7476
;415;3245;7476
;416;3245;7474
;417;3245;7477
;418;3245;7474
;419;3245;7475
;420;3245;7477
;421;3245;7475
;422;3245;7476
;423;3245;7474
;424;3245;7476
;425;3245;7472
;426;3245;7474
;427;3245;7472
;428;3245;7473
;429;3245;7474
;430;3245;7475
;431;3246;7477
;432;3245;7473
;433;3245;7477
;434;3245;7476
;435;3245;7476
;436;3245;7474
;437;3245;7476
;438;3245;7473
;439;3245;7474
;440;3245;7477
;441;3245;7475
;442;3245;7477
;443;3245;7476
;444;3245;7477
;445;3245;7475
;446;3246;7474
;447;3246;7476
;448;3245;7475
;449;3245;7474
;450;3245;7475
;451;3245;7475
;452;3246;7476
;453;3245;7476
;454;3246;7475
;455;3245;7475
;456;3245;7474
;457;3245;7475
;458;3245;7477
;459;3246;7477
;460;3245;7476
;461;3245;7473
;462;3245;7474
;463;3245;7474
;464;3245;7475
;465;3245;7474
;466;3245;7473
;467;3245;7471
;468;3245;7477
;469;3245;7475
;470;3245;7476
;471;3246;7474
;472;3245;7475
;473;3245;7477
;474;3245;7472
;475;3245;7477
;476;3244;7473
;477;3245;7475
;478;3245;7477
;479;3245;7477
;480;3245;7474
;481;3245;7475
;482;3245;7477
;483;3245;7477
;484;3245;7475
;485;3245;7477
;486;3246;7476
;487;3245;7477
;488;3245;7474
;489;3245;7475
;490;3245;7477
;491;3246;7476
;492;3245;7476
;493;3245;7475
;494;3245;7475
;495;3245;7477
;496;3245;7476
;497;3246;7477
;498;3246;7473
;499;3245;7476
;500;3245;7474
;501;3245;7474
;502;3245;7476
;503;3245;7475
;504;3245;7476
;505;3245;7474
;506;3245;7474
;507;3245;7474
;508;3245;7473
;509;3245;7476
;510;3245;7473
;511;3245;7476
;512;3245;7475
;513;3245;7477
;514;3245;7476
;515;3245;7476
;516;3245;7476
;517;3245;7477
;518;3245;7475
;519;3245;7474
;520;3245;7475
;521;3245;7473
;522;3245;7476
;523;3245;7476
;524;3244;7476
;525;3245;7476
;526;3245;7476
;527;3245;7474
;528;3245;7476
;529;3245;7476
;530;3245;7476
;531;3245;7475
;532;3245;7475
;533;3245;7477
;534;3246;7475
;535;3245;7477
;536;3245;7476
;537;3246;7475
;538;3245;7472
;539;3245;7476
;540;3245;7477
;541;3245;7474
;542;3245;7477
;543;3245;7477
;544;3245;7477
;545;3245;7476
;546;3245;7477
;547;3245;7476
;548;3246;7476
;549;3245;7477
;550;3245;7476
;551;3245;7476
;552;3245;7477
;553;3245;7477
;554;3245;7476
;555;3246;7475
;556;3245;7474
;557;3245;7475
;558;3245;7476
;559;3244;7473
;560;3245;7475
;561;3245;7475
;562;3245;7475
;563;3245;7477
;564;3245;7476
;565;3245;7475
;566;3245;7477
;567;3245;7474
;568;3245;7473
;569;3245;7474
;570;3245;7476
;571;3245;7477
;572;3245;7475
;573;3245;7475
;574;3245;7476
;575;3245;7476
;576;3245;7477
;577;3245;7475
;578;3245;7475
;579;3245;7476
;580;3245;7474
;581;3245;7475
;582;3245;7476
;583;3245;7476
;584;3245;7474
;585;3245;7474
;586;3245;7476
;587;3245;7471
;588;3245;7476
;589;3245;7472
;590;3245;7476
;591;3245;7476
;592;3245;7476
;593;3245;7475
;594;3245;7473
;595;3245;7476
;596;3245;7477
;597;3245;7476
;598;3245;7473
;599;3245;7476
;600;3245;7474
;601;3245;7477
;602;3245;7476
;603;3245;7477
;604;3245;7477
;605;3245;7475
;606;3246;7474
;607;3245;7477
;608;3245;7474
;609;3246;7475
;610;3245;7475
;611;3246;7476
;612;3245;7474
;613;3245;7472
;614;3245;7474
;615;3245;7477
;616;3245;7476
;617;3245;7475
;618;3245;7477
;619;3245;7476
;620;3245;7474
;621;3245;7476
;622;3245;7475
;623;3245;7476
;624;3245;7476
;625;3245;7473
;626;3245;7476
;627;3245;7477
;628;3245;7476
;629;3245;7477
;630;3246;7476
;631;3245;7477
;632;3245;7476
;633;3245;7474
;634;3245;7474
;635;3245;7477
;636;3245;7476
;637;3245;7475
;638;3245;7477
;639;3244;7476
;640;3245;7476
;641;3245;7475
;642;3245;7474
;643;3245;7477
;644;3245;7474
;645;3245;7477
;646;3245;7476
;647;3245;7476
;648;3245;7477
;649;3245;7473
;650;3245;7476
;651;3245;7476
;652;3245;7476
;653;3245;7474
;654;3245;7474
;655;3245;7477
;656;3245;7474
;657;3245;7477
;658;3245;7475
;659;3245;7477
;660;3245;7474
;661;3245;7477
;662;3246;7472
;663;3245;7477
;664;3245;7476
;665;3245;7476
;666;3245;7477
;667;3245;7476
;668;3245;7477
;669;3246;7476
;670;3245;7476
;671;3245;7477
;672;3245;7477
;673;3245;7477
;674;3245;7475
;675;3246;7475
;676;3245;7476
;677;3244;7476
;678;3245;7474
;679;3245;7477
;680;3245;7473
;681;3245;7476
;682;3245;7476
;683;3245;7476
;684;3245;7477
;685;3245;7474
;686;3245;7477
;687;3245;7475
;688;3245;7476
;689;3245;7474
;690;3245;7475
;691;3245;7475
;692;3245;7476
;693;3245;7476
;694;3245;7477
;695;3245;7477
;696;3245;7476
;697;3245;7476
;698;3245;7476
;699;3245;7476
;700;3246;7475
;701;3245;7477
;702;3245;7476
;703;3245;7472
;704;3245;7475
;705;3245;7477
;706;3245;7477
;707;3245;7469
;708;3245;7477
;709;3245;7474
;710;3245;7477
;711;3244;7472
;712;3245;7473
;713;3245;7475
;714;3245;7476
;715;3245;7474
;716;3245;7474
;717;3245;7473
;718;3245;7477
;719;3245;7474
;720;3245;7475
;721;3245;7472
;722;3244;7474
;723;3245;7476
;724;3245;7477
;725;3245;7477
;726;3245;7474
;727;3245;7477
;728;3245;7476
;729;3245;7475
;730;3245;7476
;731;3245;7473
;732;3245;7477
;733;3245;7475
;734;3246;7476
;735;3245;7477
;736;3245;7477
;737;3245;7474
;738;3245;7477
;739;3245;7477
;740;3245;7474
;741;3245;7477
;742;3245;7474
;743;3245;7477
;744;3245;7476
;745;3245;7476
;746;3245;7474
;747;3245;7476
;748;3245;7473
;749;3245;7476
;750;3245;7476
;751;3245;7477
;752;3245;7474
;753;3245;7476
;754;3245;7474
;755;3245;7476
;756;3245;7475
;757;3245;7475
;758;3245;7475
;759;3245;7474
;760;3246;7476
;761;3245;7476
;762;3245;7473
;763;3245;7477
;764;3245;7475
;765;3245;7476
;766;3245;7476
;767;3245;7474
;768;3245;7476
;769;3245;7475
;770;3245;7476
;771;3245;7476
;772;3245;7476
;773;3245;7475
;774;3245;7471
;775;3245;7475
;776;3245;7474
;777;3245;7477
;778;3245;7473
;779;3245;7477
;780;3245;7474
;781;3244;7476
;782;3245;7476
;783;3245;7476
;784;3245;7476
;785;3245;7475
;786;3245;7477
;787;3245;7475
;788;3245;7473
;789;3245;7475
;790;3245;7476
;791;3245;7474
;792;3245;7475
;793;3245;7475
;794;3245;7476
;795;3245;7476
;796;3245;7477
;797;3245;7478
;798;3245;7477
;799;3245;7474
;800;3245;7476
;801;3245;7476
;802;3245;7477
;803;3245;7475
;804;3245;7475
;805;3245;7475
;806;3245;7477
;807;3245;7476
;808;3245;7477
;809;3245;7476
;810;3245;7477
;811;3245;7475
;812;3245;7477
;813;3245;7476
;814;3246;7477
;815;3245;7476
;816;3246;7475
;817;3244;7473
;818;3245;7474
;819;3246;7473
;820;3246;7475
;821;3245;7475
;822;3245;7474
;823;3245;7475
;824;3245;7475
;825;3245;7477
;826;3245;7477
;827;3245;7477
;828;3245;7475
;829;3244;7476
;830;3245;7477
;831;3245;7475
;832;3245;7477
;833;3245;7476
;834;3245;7477
;835;3245;7472
;836;3245;7477
;837;3245;7475
;838;3245;7477
;839;3245;7476
;840;3245;7477
;841;3245;7476
;842;3245;7475
;843;3245;7477
;844;3245;7475
;845;3245;7475
;846;3245;7474
;847;3245;7477
;848;3245;7476
;849;3246;7476
;850;3245;7473
;851;3245;7476
;852;3245;7475
;853;3244;7474
;854;3245;7476
;855;3245;7476
;856;3245;7475
;857;3245;7476
;858;3245;7477
;859;3245;7476
;860;3245;7476
;861;3245;7472
;862;3245;7475
;863;3244;7474
;864;3245;7475
;865;3245;7477
;866;3245;7476
;867;3245;7476
;868;3245;7476
;869;3245;7476
;870;3245;7476
;871;3245;7474
;872;3245;7475
;873;3245;7473
;874;3245;7477
;875;3245;7476
;876;3245;7474
;877;3245;7476
;878;3245;7475
;879;3245;7476
;880;3245;7476
;881;3245;7476
;882;3245;7475
;883;3245;7474
;884;3246;7474
;885;3245;7473
;886;3244;7475
;887;3245;7476
;888;3245;7476
;889;3245;7474
;890;3245;7477
;891;3245;7476
;892;3245;7475
;893;3245;7476
;894;3245;7477
;895;3245;7475
;896;3245;7475
;897;3245;7476
;898;3245;7475
;899;3245;7477
;900;3245;7477
;901;3245;7475
;902;3245;7476
;903;3245;7477
;904;3245;7476
;905;3245;7475
;906;3245;7474
;907;3245;7473
;908;3245;7471
;909;3245;7477
;910;3245;7477
;911;3245;7477
;912;3245;7477
;913;3245;7476
;914;3245;7475
;915;3245;7475
;916;3245;7473
;917;3245;7476
;918;3245;7476
;919;3245;7475
;920;3245;7477
;921;3245;7477
;922;3245;7475
;923;3245;7473
;924;3245;7477
;925;3245;7475
;926;3245;7474
;927;3245;7476
;928;3246;7477
;929;3245;7477
;930;3245;7476
;931;3245;7475
;932;3245;7475
;933;3245;7477
;934;3245;7476
;935;3245;7477
;936;3245;7476
;937;3245;7474
;938;3245;7473
;939;3245;7473
;940;3243;7475
;941;3245;7477
;942;3245;7477
;943;3245;7471
;944;3245;7477
;945;3245;7475
;946;3245;7473
;947;3245;7474
;948;3245;7476
;949;3246;7475
;950;3245;7473
;951;3245;7476
;952;3245;7474
;953;3245;7475
;954;3245;7476
;955;3245;7471
;956;3245;7475
;957;3245;7475
;958;3245;7476
;959;3245;7475
;960;3245;7476
;961;3245;7477
;962;3245;7477
;963;3245;7475
;964;3246;7475
;965;3244;7476
;966;3245;7475
;967;3245;7476
;968;3245;7476
;969;3245;7474
;970;3245;7474
;971;3245;7474
;972;3246;7476
;973;3245;7477
;974;3246;7473
;975;3244;7475
;976;3245;7473
;977;3245;7476
;978;3245;7474
;979;3245;7477
;980;3246;7475
;981;3245;7478
;982;3245;7475
;983;3245;7476
;984;3245;7474
;985;3245;7475
;986;3245;7473
;987;3245;7477
;988;3245;7476
;989;3245;7477
;990;3245;7476
;991;3245;7474
;992;3246;7474
;993;3245;7476
;994;3246;7476
;995;3245;7477
;996;3245;7476
;997;3245;7477
;998;3245;7477
;999;3245;7476
;1000;3245;7476
