aes-ecb-128;Round Number; Encryption Duration; Decryption Duration
;1;1720;3460
;2;1720;3459
;3;1720;3459
;4;1719;3459
;5;1719;3459
;6;1720;3459
;7;1720;3459
;8;1720;3459
;9;1719;3459
;10;1720;3459
;11;1720;3466
;12;1720;3459
;13;1719;3459
;14;1720;3459
;15;1719;3459
;16;1720;3459
;17;1720;3459
;18;1720;3459
;19;1719;3459
;20;1720;3459
;21;1719;3459
;22;1720;3466
;23;1720;3459
;24;1720;3459
;25;1720;3459
;26;1720;3459
;27;1719;3459
;28;1727;3459
;29;1719;3459
;30;1720;3459
;31;1719;3459
;32;1720;3459
;33;1719;3466
;34;1720;3459
;35;1719;3459
;36;1720;3459
;37;1719;3459
;38;1720;3459
;39;1726;3459
;40;1719;3459
;41;1720;3459
;42;1719;3459
;43;1720;3459
;44;1719;3466
;45;1719;3459
;46;1720;3459
;47;1720;3459
;48;1720;3459
;49;1720;3459
;50;1727;3459
;51;1720;3459
;52;1719;3459
;53;1720;3459
;54;1719;3459
;55;1720;3466
;56;1719;3459
;57;1720;3459
;58;1719;3459
;59;1720;3459
;60;1719;3459
;61;1727;3459
;62;1720;3459
;63;1719;3459
;64;1720;3459
;65;1719;3459
;66;1720;3466
;67;1720;3459
;68;1719;3459
;69;1720;3459
;70;1720;3459
;71;1720;3459
;72;1727;3459
;73;1720;3459
;74;1719;3459
;75;1720;3459
;76;1719;3459
;77;1720;3466
;78;1720;3459
;79;1720;3459
;80;1720;3459
;81;1719;3459
;82;1720;3459
;83;1719;3466
;84;1720;3459
;85;1719;3459
;86;1720;3459
;87;1719;3459
;88;1720;3466
;89;1720;3459
;90;1719;3459
;91;1720;3459
;92;1720;3459
;93;1720;3459
;94;1720;3466
;95;1720;3459
;96;1719;3459
;97;1720;3459
;98;1719;3459
;99;1720;3459
;100;1720;3459
;101;1720;3459
;102;1720;3459
;103;1720;3459
;104;1719;3459
;105;1719;3466
;106;1719;3459
;107;1720;3459
;108;1720;3459
;109;1720;3459
;110;1719;3459
;111;1720;3459
;112;1720;3459
;113;1720;3459
;114;1720;3459
;115;1720;3459
;116;1720;3466
;117;1720;3459
;118;1720;3459
;119;1720;3459
;120;1720;3459
;121;1720;3459
;122;1720;3459
;123;1720;3459
;124;1720;3459
;125;1720;3459
;126;1719;3459
;127;1719;3466
;128;1720;3459
;129;1720;3459
;130;1719;3459
;131;1720;3459
;132;1720;3459
;133;1726;3459
;134;1719;3459
;135;1720;3459
;136;1720;3459
;137;1719;3459
;138;1720;3466
;139;1720;3459
;140;1720;3459
;141;1720;3459
;142;1720;3459
;143;1720;3459
;144;1726;3459
;145;1719;3459
;146;1720;3459
;147;1720;3459
;148;1719;3459
;149;1720;3466
;150;1720;3459
;151;1720;3459
;152;1719;3459
;153;1720;3459
;154;1720;3459
;155;1726;3459
;156;1719;3459
;157;1719;3459
;158;1720;3459
;159;1720;3459
;160;1719;3466
;161;1720;3459
;162;1720;3459
;163;1720;3459
;164;1720;3459
;165;1720;3459
;166;1726;3459
;167;1719;3459
;168;1720;3459
;169;1720;3459
;170;1719;3459
;171;1720;3466
;172;1719;3459
;173;1720;3459
;174;1720;3459
;175;1719;3459
;176;1720;3459
;177;1727;3459
;178;1720;3459
;179;1719;3459
;180;1719;3459
;181;1720;3459
;182;1720;3466
;183;1720;3459
;184;1720;3459
;185;1720;3459
;186;1720;3459
;187;1720;3459
;188;1727;3459
;189;1720;3459
;190;1719;3459
;191;1720;3459
;192;1720;3459
;193;1719;3466
;194;1720;3459
;195;1719;3459
;196;1720;3459
;197;1720;3459
;198;1719;3459
;199;1726;3459
;200;1720;3459
;201;1719;3459
;202;1720;3459
;203;1720;3459
;204;1719;3466
;205;1720;3459
;206;1719;3459
;207;1720;3459
;208;1720;3459
