aes-ecb-128;Round Number; Encryption Duration; Decryption Duration
;1;427;841
;2;427;841
;3;428;840
;4;427;840
;5;427;840
;6;427;840
;7;427;841
;8;427;840
;9;427;841
;10;428;840
;11;427;840
;12;427;840
;13;427;840
;14;427;841
;15;427;840
;16;427;841
;17;427;840
;18;427;847
;19;427;840
;20;428;840
;21;427;841
;22;427;840
;23;427;841
;24;427;840
;25;427;840
;26;428;840
;27;427;840
;28;427;841
;29;427;840
;30;427;841
;31;428;841
;32;428;840
;33;427;840
;34;428;840
;35;427;841
;36;427;840
;37;427;847
;38;427;840
;39;427;840
;40;427;840
;41;427;840
;42;427;841
;43;427;840
;44;427;841
;45;428;840
;46;427;840
;47;427;840
;48;427;840
;49;427;841
;50;427;840
;51;427;841
;52;427;840
;53;427;840
;54;427;840
;55;427;840
;56;427;841
;57;427;840
;58;427;841
;59;428;840
;60;427;840
;61;427;840
;62;427;840
;63;427;841
;64;427;840
;65;427;841
;66;427;840
;67;427;840
;68;427;840
;69;427;840
;70;427;841
;71;427;840
;72;427;841
;73;428;840
;74;427;840
;75;427;840
;76;434;840
;77;427;841
;78;427;840
;79;427;841
;80;428;841
;81;427;840
;82;427;840
;83;428;840
;84;427;841
;85;427;840
;86;427;841
;87;428;841
;88;428;840
;89;427;840
;90;427;840
;91;427;841
;92;427;840
;93;427;841
;94;428;841
;95;427;847
;96;428;840
;97;427;840
;98;427;841
;99;427;840
;100;427;841
;101;428;841
;102;427;840
;103;428;840
;104;427;840
;105;427;841
;106;427;840
;107;427;841
;108;428;840
;109;428;840
;110;427;840
;111;428;840
;112;427;841
;113;427;840
;114;427;847
;115;428;840
;116;428;840
;117;427;840
;118;428;840
;119;427;841
;120;427;840
;121;427;841
;122;427;840
;123;427;840
;124;428;840
;125;427;840
;126;427;841
;127;427;840
;128;427;841
;129;428;841
;130;427;840
;131;428;840
;132;427;840
;133;427;847
;134;427;840
;135;427;841
;136;427;840
;137;427;840
;138;427;840
;139;427;840
;140;427;841
;141;427;840
;142;427;841
;143;427;840
;144;428;840
;145;427;840
;146;428;840
;147;427;841
;148;427;840
;149;427;841
;150;428;840
;151;427;840
;152;428;847
;153;428;840
;154;427;841
;155;427;840
;156;427;841
;157;428;840
;158;427;840
;159;428;840
;160;427;840
;161;427;841
;162;427;840
;163;427;841
;164;428;841
;165;427;840
;166;427;840
;167;427;840
;168;427;841
;169;427;840
;170;427;841
;171;427;840
;172;428;840
;173;427;840
;174;428;840
;175;427;841
;176;427;840
;177;427;841
;178;428;840
;179;427;840
;180;428;840
;181;427;840
;182;427;841
;183;427;840
;184;427;841
;185;428;841
;186;427;840
;187;427;840
;188;427;840
;189;427;841
;190;427;840
;191;427;841
;192;428;840
;193;427;840
;194;427;840
;195;427;840
;196;427;841
;197;427;840
;198;427;841
;199;428;841
;200;427;840
;201;428;840
;202;427;840
;203;427;841
;204;427;840
;205;427;841
;206;427;840
;207;428;840
;208;427;840
;209;428;840
;210;427;840
;211;427;840
;212;427;841
;213;428;841
;214;427;840
;215;427;840
;216;427;840
;217;427;841
;218;427;840
;219;427;841
;220;427;840
;221;428;840
;222;427;840
;223;428;840
;224;427;841
;225;427;840
;226;427;841
;227;428;840
;228;427;840
;229;427;840
;230;427;840
;231;427;841
;232;427;840
;233;427;841
;234;427;840
;235;427;840
;236;427;840
;237;427;840
;238;427;841
;239;427;840
;240;427;841
;241;427;840
;242;428;840
;243;427;840
;244;428;840
;245;427;841
;246;427;840
;247;427;841
;248;434;840
;249;428;840
;250;427;840
;251;428;840
;252;427;841
;253;427;840
;254;427;841
;255;428;840
;256;427;840
;257;427;840
;258;427;840
;259;427;841
;260;427;840
;261;427;841
;262;428;841
;263;427;840
;264;428;840
;265;427;840
;266;427;841
;267;434;841
;268;427;841
;269;428;841
;270;427;840
;271;427;840
;272;427;840
;273;427;841
;274;427;840
;275;427;841
;276;427;840
;277;428;840
;278;427;840
;279;428;840
;280;427;841
;281;427;840
;282;427;841
;283;428;840
;284;427;840
;285;427;840
;286;434;841
;287;427;841
;288;427;840
;289;427;841
;290;427;840
;291;428;840
;292;427;840
;293;428;840
;294;427;841
;295;427;840
;296;427;841
;297;428;840
;298;427;840
;299;428;840
;300;427;840
;301;427;841
;302;427;840
;303;427;841
;304;428;841
;305;434;840
;306;427;840
;307;428;840
;308;427;841
;309;427;840
;310;427;841
;311;428;840
;312;427;840
;313;428;840
;314;427;840
;315;427;841
;316;427;840
;317;427;841
;318;428;841
;319;427;840
;320;427;840
;321;427;840
;322;427;841
;323;427;840
;324;427;847
;325;427;840
;326;428;840
;327;427;840
;328;428;840
;329;427;841
;330;427;840
;331;427;841
;332;428;840
;333;427;840
;334;427;840
;335;427;840
;336;427;841
;337;427;840
;338;427;841
;339;428;841
;340;427;840
;341;428;840
;342;427;840
;343;427;847
;344;427;840
;345;427;841
;346;428;841
;347;427;840
;348;428;840
;349;427;840
;350;427;841
;351;427;840
;352;427;841
;353;427;840
;354;427;840
;355;427;840
;356;427;840
;357;427;841
;358;427;840
;359;427;841
;360;427;840
;361;428;840
;362;427;847
;363;427;840
;364;427;841
;365;427;840
;366;427;841
;367;428;841
;368;427;840
;369;427;840
;370;427;840
;371;427;841
;372;427;840
;373;427;841
;374;427;840
;375;428;840
;376;427;840
;377;428;840
;378;427;841
;379;427;840
;380;427;841
;381;428;847
;382;427;840
;383;428;840
;384;427;840
;385;427;841
;386;427;840
;387;427;841
;388;427;840
;389;428;840
;390;427;840
;391;428;840
;392;427;841
;393;427;840
;394;427;841
;395;428;840
;396;427;840
;397;427;840
;398;427;840
;399;427;841
;400;427;847
;401;427;841
;402;427;840
;403;427;840
;404;427;840
;405;427;840
;406;427;841
;407;427;840
;408;427;841
;409;427;840
;410;428;840
;411;427;840
;412;428;840
;413;427;841
;414;427;840
;415;427;841
;416;428;840
;417;427;840
;418;428;840
;419;427;847
;420;427;841
;421;427;840
;422;427;841
;423;427;840
;424;428;840
;425;427;840
;426;428;840
;427;427;841
;428;427;840
;429;427;841
;430;428;840
;431;427;840
;432;427;840
;433;427;840
;434;427;841
;435;427;840
;436;427;841
;437;428;841
;438;427;847
;439;427;840
;440;427;840
;441;427;841
;442;427;840
;443;427;841
;444;427;840
;445;428;840
