aes-ecb-128;Round Number; Encryption Duration; Decryption Duration
;1;6255;11888
;2;6255;11896
;3;6254;11888
;4;6262;11888
;5;6254;11895
;6;6254;11888
;7;6254;11895
;8;6255;11889
;9;6255;11888
;10;6254;11895
;11;6254;11888
;12;6261;11888
;13;6255;11895
;14;6254;11888
;15;6255;11895
;16;6254;11889
;17;6262;11888
;18;6254;11895
;19;6254;11888
;20;6255;11895
;21;6254;11888
;22;6261;11888
;23;6255;11895
;24;6255;11888
;25;6254;11895
;26;6254;11888
;27;6261;11888
;28;6254;11895
;29;6255;11888
;30;6254;11895
;31;6255;11888
;32;6255;11888
;33;6254;11895
;34;6255;11888
;35;6261;11888
;36;6254;11895
;37;6255;11888
;38;6255;11895
;39;6255;11888
;40;6261;11888
;41;6255;11895
;42;6255;11888
;43;6255;11895
;44;6255;11889
;45;6262;11888
;46;6255;11895
;47;6255;11888
;48;6255;11895
;49;6255;11888
;50;6261;11888
;51;6254;11895
;52;6255;11889
;53;6255;11895
;54;6255;11888
;55;6255;11888
;56;6255;11895
;57;6255;11888
;58;6262;11888
;59;6255;11895
;60;6255;11888
;61;6255;11895
;62;6255;11888
;63;6262;11888
;64;6255;11895
;65;6255;11888
;66;6255;11895
;67;6255;11888
;68;6261;11888
;69;6255;11895
;70;6255;11889
;71;6255;11895
;72;6254;11889
;73;6262;11888
;74;6254;11895
;75;6254;11888
;76;6255;11895
;77;6254;11888
;78;6255;11888
;79;6255;11895
;80;6254;11889
;81;6262;11888
;82;6255;11895
;83;6255;11888
;84;6254;11895
;85;6254;11889
;86;6262;11888
;87;6255;11896
;88;6255;11888
;89;6255;11896
;90;6255;11889
;91;6262;11888
;92;6254;11895
;93;6254;11889
;94;6255;11895
;95;6255;11889
;96;6261;11889
;97;6254;11895
;98;6254;11888
;99;6261;11888
;100;6254;11889
;101;6255;11888
;102;6255;11895
;103;6255;11889
;104;6262;11888
;105;6254;11895
;106;6254;11888
;107;6254;11895
;108;6255;11889
;109;6261;11888
;110;6254;11895
;111;6255;11889
;112;6255;11895
;113;6255;11889
;114;6261;11888
;115;6255;11895
;116;6254;11888
;117;6254;11895
;118;6255;11888
;119;6255;11888
;120;6255;11895
;121;6255;11888
;122;6262;11888
;123;6254;11888
;124;6254;11888
;125;6254;11895
;126;6255;11889
;127;6262;11888
;128;6255;11895
;129;6255;11889
;130;6255;11895
;131;6255;11888
;132;6261;11888
;133;6255;11895
;134;6255;11889
;135;6255;11895
;136;6254;11888
;137;6261;11888
;138;6254;11895
;139;6254;11888
;140;6254;11895
;141;6255;11889
;142;6255;11888
;143;6254;11895
;144;6255;11889
;145;6261;11889
;146;6254;11895
;147;6255;11889
;148;6255;11895
;149;6255;11889
;150;6262;11888
;151;6255;11895
;152;6255;11889
;153;6255;11895
;154;6255;11888
;155;6261;11888
;156;6255;11895
;157;6254;11889
;158;6255;11895
;159;6254;11888
;160;6261;11888
;161;6255;11895
;162;6255;11889
;163;6262;11888
;164;6255;11889
;165;6255;11888
;166;6254;11895
;167;6255;11888
;168;6261;11888
;169;6255;11895
;170;6254;11888
;171;6254;11895
;172;6255;11889
;173;6262;11889
;174;6255;11896
;175;6255;11889
;176;6254;11895
;177;6255;11889
;178;6261;11888
;179;6255;11896
;180;6255;11889
;181;6255;11895
;182;6255;11889
;183;6255;11888
;184;6254;11895
;185;6255;11889
;186;6261;11889
;187;6255;11895
;188;6255;11889
;189;6255;11895
;190;6255;11889
;191;6262;11889
;192;6254;11895
;193;6255;11889
;194;6255;11896
;195;6255;11889
;196;6261;11888
;197;6254;11895
;198;6254;11889
;199;6255;11896
;200;6255;11889
;201;6261;11888
;202;6254;11895
;203;6255;11889
;204;6262;11889
;205;6255;11889
;206;6255;11889
;207;6255;11896
;208;6255;11889
;209;6261;11888
;210;6255;11895
;211;6255;11889
;212;6255;11895
;213;6255;11889
;214;6261;11889
;215;6255;11896
;216;6255;11889
;217;6255;11895
;218;6254;11889
;219;6262;11889
;220;6255;11895
;221;6255;11889
;222;6255;11896
;223;6255;11889
;224;6255;11888
;225;6254;11895
;226;6254;11889
;227;6261;11888
;228;6254;11888
;229;6255;11889
;230;6255;11895
;231;6255;11889
;232;6261;11888
;233;6254;11895
;234;6254;11889
;235;6254;11895
;236;6255;11889
;237;6261;11888
;238;6254;11895
;239;6254;11889
;240;6254;11895
;241;6255;11889
;242;6262;11889
;243;6255;11896
;244;6255;11889
;245;6255;11896
;246;6255;11889
;247;6254;11888
;248;6255;11895
;249;6255;11889
;250;6261;11888
;251;6254;11895
;252;6255;11889
;253;6255;11896
;254;6255;11889
;255;6261;11888
;256;6255;11895
;257;6254;11889
;258;6254;11895
;259;6255;11889
;260;6262;11888
;261;6255;11896
;262;6255;11889
;263;6255;11895
;264;6255;11889
;265;6261;11888
;266;6255;11895
;267;6255;11889
;268;6261;11888
;269;6255;11889
;270;6254;11889
;271;6255;11895
;272;6255;11889
;273;6261;11888
;274;6255;11896
;275;6255;11889
;276;6255;11895
;277;6255;11889
;278;6262;11889
;279;6255;11896
