aes-ecb-128;Round Number; Encryption Duration; Decryption Duration
;1;93;203
;2;93;203
;3;93;203
;4;93;203
;5;93;203
;6;93;203
;7;93;203
;8;93;203
;9;93;203
;10;93;203
;11;93;203
;12;93;203
;13;93;203
;14;93;203
;15;93;203
;16;93;203
;17;93;203
;18;93;203
;19;93;203
;20;93;203
;21;93;203
;22;93;203
;23;93;203
;24;93;203
;25;93;203
;26;93;203
;27;93;203
;28;93;203
;29;93;203
;30;93;203
;31;93;203
;32;93;203
;33;93;203
;34;93;203
;35;93;203
;36;93;203
;37;93;203
;38;93;203
;39;93;203
;40;93;203
;41;93;203
;42;93;203
;43;93;203
;44;93;203
;45;93;203
;46;93;203
;47;93;203
;48;93;203
;49;93;203
;50;93;203
;51;93;203
;52;93;203
;53;93;203
;54;93;203
;55;93;203
;56;93;203
;57;93;203
;58;93;203
;59;93;203
;60;93;203
;61;93;203
;62;93;203
;63;93;203
;64;93;203
;65;93;203
;66;93;203
;67;93;203
;68;93;203
;69;93;203
;70;93;203
;71;93;203
;72;93;203
;73;93;203
;74;93;203
;75;93;203
;76;93;203
;77;93;203
;78;93;203
;79;93;203
;80;93;203
;81;93;203
;82;93;203
;83;93;203
;84;93;203
;85;93;203
;86;93;203
;87;93;203
;88;93;203
;89;93;203
;90;93;203
;91;93;203
;92;93;203
;93;93;203
;94;93;203
;95;93;203
;96;93;203
;97;93;203
;98;93;203
;99;93;203
;100;93;203
;101;93;203
;102;93;203
;103;93;203
;104;93;203
;105;93;203
;106;93;203
;107;93;203
;108;93;203
;109;93;203
;110;93;203
;111;93;203
;112;93;203
;113;93;203
;114;93;203
;115;93;203
;116;93;203
;117;93;203
;118;93;203
;119;93;203
;120;93;203
;121;93;203
;122;93;203
;123;93;203
;124;93;203
;125;93;203
;126;93;203
;127;93;203
;128;93;203
;129;93;203
;130;93;203
;131;93;203
;132;93;203
;133;93;203
;134;93;203
;135;93;203
;136;93;203
;137;93;203
;138;93;203
;139;93;203
;140;93;203
;141;93;203
;142;93;203
;143;93;203
;144;93;203
;145;93;203
;146;93;203
;147;93;203
;148;93;203
;149;93;203
;150;93;203
;151;93;203
;152;93;203
;153;93;203
;154;93;203
;155;93;203
;156;93;203
;157;93;203
;158;93;203
;159;93;203
;160;93;203
;161;93;203
;162;93;203
;163;93;203
;164;93;203
;165;93;203
;166;93;203
;167;93;203
;168;93;203
;169;93;203
;170;93;203
;171;93;203
;172;93;203
;173;93;203
;174;93;203
;175;93;203
;176;93;203
;177;93;203
;178;93;203
;179;93;203
;180;93;203
;181;93;203
;182;93;203
;183;93;203
;184;93;203
;185;93;203
;186;93;203
;187;93;203
;188;93;203
;189;93;203
;190;93;203
;191;93;203
;192;93;203
;193;93;203
;194;93;203
;195;93;203
;196;93;203
;197;93;203
;198;93;203
;199;93;203
;200;93;203
;201;93;203
;202;93;203
;203;93;203
;204;93;203
;205;93;203
;206;93;203
;207;93;203
;208;93;203
;209;93;203
;210;93;203
;211;93;203
;212;93;203
;213;93;203
;214;93;203
;215;93;203
;216;93;203
;217;93;203
;218;93;203
;219;93;203
;220;93;203
;221;93;203
;222;93;203
;223;93;203
;224;93;203
;225;93;203
;226;93;203
;227;93;203
;228;93;203
;229;93;203
;230;93;203
;231;93;203
;232;93;203
;233;93;203
;234;93;203
;235;93;203
;236;93;203
;237;93;203
;238;93;203
;239;93;203
;240;93;203
;241;93;203
;242;93;203
;243;93;203
;244;93;203
;245;93;203
;246;93;203
;247;93;203
;248;93;203
;249;93;203
;250;93;203
;251;93;203
;252;93;203
;253;93;203
;254;93;203
;255;93;203
;256;93;203
;257;93;203
;258;93;203
;259;93;203
;260;93;203
;261;93;203
;262;93;203
;263;93;203
;264;93;203
;265;93;203
;266;93;203
;267;93;203
;268;93;203
;269;93;203
;270;93;203
;271;93;203
;272;93;203
;273;93;203
;274;93;203
;275;93;203
;276;93;203
;277;93;203
;278;93;203
;279;93;203
;280;93;203
;281;93;203
;282;93;203
;283;93;203
;284;93;203
