aes-ecb-128;Round Number; Encryption Duration; Decryption Duration
;1;821;1877
;2;822;1877
;3;822;1877
;4;821;1878
;5;822;1878
;6;821;1877
;7;822;1877
;8;821;1877
;9;821;1877
;10;822;1877
;11;821;1877
;12;821;1878
;13;821;1877
;14;821;1876
;15;821;1877
;16;822;1877
;17;821;1877
;18;822;1877
;19;821;1876
;20;822;1877
;21;821;1878
;22;822;1877
;23;822;1877
;24;821;1877
;25;821;1878
;26;821;1877
;27;821;1876
;28;822;1877
;29;822;1877
;30;822;1877
;31;822;1877
;32;822;1877
;33;821;1877
;34;822;1877
;35;821;1877
;36;821;1877
;37;822;1877
;38;821;1877
;39;822;1877
;40;821;1877
;41;821;1876
;42;821;1877
;43;821;1877
;44;821;1877
;45;822;1877
;46;821;1877
;47;821;1877
;48;821;1877
;49;822;1877
;50;821;1877
;51;821;1878
;52;821;1877
;53;821;1877
;54;821;1877
;55;821;1877
;56;822;1876
;57;821;1878
;58;821;1877
;59;821;1877
;60;821;1876
;61;821;1877
;62;822;1877
;63;822;1877
;64;821;1877
;65;821;1877
;66;821;1877
;67;822;1877
;68;822;1877
;69;821;1876
;70;821;1876
;71;821;1877
;72;822;1877
;73;821;1877
;74;821;1878
;75;822;1877
;76;821;1877
;77;821;1877
;78;821;1877
;79;821;1877
;80;821;1876
;81;821;1877
;82;822;1877
;83;822;1878
;84;822;1877
;85;821;1877
;86;821;1876
;87;821;1877
;88;822;1877
;89;821;1877
;90;821;1877
;91;821;1877
;92;821;1878
;93;822;1877
;94;821;1877
;95;821;1877
;96;821;1877
;97;821;1877
;98;822;1877
;99;821;1877
;100;821;1877
;101;822;1877
;102;821;1877
;103;821;1877
;104;821;1877
;105;821;1877
;106;822;1876
;107;821;1877
;108;821;1877
;109;821;1877
;110;821;1878
;111;821;1878
;112;821;1876
;113;821;1877
;114;821;1877
;115;821;1877
;116;821;1877
;117;821;1876
;118;821;1877
;119;821;1878
;120;822;1877
;121;821;1877
;122;821;1877
;123;821;1877
;124;822;1877
;125;821;1877
;126;821;1877
;127;822;1877
;128;821;1877
;129;821;1877
;130;821;1877
;131;821;1877
;132;822;1877
;133;821;1877
;134;821;1877
;135;822;1876
;136;821;1878
;137;822;1877
;138;821;1877
;139;821;1877
;140;821;1877
;141;822;1877
;142;822;1877
;143;822;1877
;144;821;1878
;145;822;1878
;146;822;1878
;147;821;1877
;148;821;1877
;149;822;1877
;150;821;1877
;151;821;1877
;152;821;1877
;153;821;1877
;154;821;1877
;155;821;1877
;156;821;1877
;157;822;1877
;158;821;1877
;159;821;1877
;160;822;1876
;161;821;1877
;162;822;1877
;163;821;1877
;164;821;1877
;165;821;1877
;166;821;1877
;167;821;1877
;168;821;1877
;169;822;1877
;170;821;1876
;171;821;1877
;172;821;1877
;173;822;1877
;174;822;1876
;175;821;1877
;176;821;1877
;177;821;1877
;178;821;1877
;179;822;1878
;180;822;1877
;181;821;1877
;182;821;1878
;183;821;1877
;184;821;1877
;185;821;1877
;186;822;1878
;187;821;1877
;188;822;1877
;189;821;1877
;190;822;1877
;191;821;1877
;192;821;1877
;193;821;1877
;194;822;1877
;195;821;1876
;196;821;1877
;197;821;1877
;198;821;1877
;199;821;1876
;200;821;1877
;201;821;1877
;202;822;1877
;203;821;1877
;204;821;1877
;205;821;1877
;206;821;1877
;207;822;1877
;208;821;1877
;209;821;1877
;210;821;1877
;211;821;1877
;212;821;1877
;213;822;1877
;214;821;1877
;215;821;1877
;216;821;1877
;217;822;1877
;218;821;1875
;219;821;1877
;220;821;1878
;221;822;1877
;222;821;1877
;223;822;1877
;224;821;1877
;225;822;1877
;226;821;1877
;227;821;1878
;228;821;1877
;229;821;1877
;230;821;1876
;231;821;1877
;232;822;1877
;233;821;1877
;234;821;1877
;235;821;1877
;236;822;1877
;237;822;1877
;238;821;1877
;239;822;1877
;240;821;1877
;241;821;1877
;242;821;1877
;243;821;1877
;244;821;1877
;245;822;1876
;246;821;1877
;247;821;1877
;248;821;1877
;249;821;1877
;250;821;1877
;251;821;1877
;252;821;1877
;253;821;1877
;254;821;1876
;255;821;1877
;256;821;1878
;257;822;1877
;258;821;1877
;259;822;1877
;260;821;1877
;261;821;1877
;262;821;1877
;263;821;1877
;264;821;1877
;265;821;1877
;266;821;1877
;267;821;1878
;268;821;1878
;269;821;1877
;270;821;1877
;271;821;1877
;272;822;1877
;273;821;1877
;274;822;1877
;275;822;1877
;276;822;1877
;277;822;1877
;278;821;1877
;279;821;1877
;280;821;1877
;281;822;1877
;282;821;1877
;283;821;1877
;284;821;1877
;285;822;1878
;286;821;1877
;287;821;1877
;288;822;1877
;289;822;1877
;290;821;1877
;291;822;1877
;292;821;1877
;293;821;1877
;294;822;1878
;295;822;1877
;296;821;1877
;297;821;1877
;298;821;1877
;299;822;1877
;300;821;1877
;301;821;1878
;302;821;1877
;303;821;1878
;304;821;1877
;305;821;1877
;306;821;1877
;307;821;1877
;308;821;1876
;309;821;1877
;310;821;1876
;311;821;1877
;312;821;1877
;313;821;1877
;314;821;1876
;315;821;1877
;316;821;1877
;317;821;1877
;318;821;1876
;319;821;1878
;320;822;1877
;321;821;1877
;322;821;1877
;323;821;1878
;324;822;1877
;325;821;1877
;326;821;1877
;327;822;1877
;328;821;1878
;329;821;1877
;330;821;1877
;331;821;1877
;332;821;1877
;333;821;1876
;334;822;1877
;335;821;1877
;336;821;1877
;337;821;1877
;338;822;1877
;339;822;1877
;340;822;1877
;341;821;1878
;342;821;1877
;343;821;1877
;344;822;1876
;345;821;1877
;346;822;1877
;347;821;1877
;348;822;1878
;349;821;1877
;350;821;1878
;351;822;1877
;352;821;1878
;353;822;1877
;354;821;1877
;355;821;1877
;356;821;1877
;357;821;1877
;358;821;1877
;359;822;1877
;360;822;1877
;361;821;1877
;362;821;1877
;363;822;1877
;364;822;1877
;365;821;1876
;366;821;1877
;367;821;1878
;368;821;1877
;369;821;1877
;370;821;1877
;371;821;1877
;372;822;1877
;373;821;1877
;374;821;1878
;375;821;1876
;376;821;1877
;377;821;1877
;378;822;1878
;379;821;1878
;380;821;1878
;381;821;1877
;382;821;1877
;383;821;1877
;384;821;1877
;385;821;1877
;386;821;1878
;387;821;1877
;388;821;1877
;389;822;1877
;390;822;1877
;391;822;1876
;392;821;1877
;393;821;1877
;394;822;1877
;395;821;1878
;396;821;1876
;397;821;1877
;398;822;1877
;399;821;1877
;400;821;1877
;401;821;1877
;402;821;1877
;403;821;1877
;404;822;1876
;405;822;1877
;406;821;1877
;407;821;1878
;408;822;1877
;409;821;1877
;410;821;1877
;411;821;1877
;412;821;1877
;413;821;1877
;414;822;1877
;415;821;1877
;416;821;1877
;417;821;1878
;418;821;1876
;419;821;1877
;420;821;1878
;421;821;1877
;422;821;1876
;423;821;1876
;424;821;1877
;425;821;1877
;426;822;1877
;427;821;1877
;428;821;1877
;429;822;1877
;430;821;1877
;431;821;1877
;432;821;1878
;433;821;1877
;434;822;1876
;435;821;1877
;436;821;1877
;437;821;1877
;438;822;1877
;439;822;1877
;440;821;1877
;441;821;1877
;442;822;1877
;443;821;1877
;444;822;1877
;445;821;1877
;446;821;1877
;447;821;1877
;448;822;1877
;449;821;1877
;450;821;1877
;451;822;1877
;452;822;1878
;453;821;1877
;454;821;1877
;455;822;1877
;456;821;1877
;457;821;1877
;458;821;1877
;459;822;1878
;460;821;1877
;461;822;1877
;462;821;1878
;463;821;1877
;464;821;1877
;465;821;1877
;466;822;1877
;467;822;1877
;468;822;1877
;469;822;1877
;470;821;1877
;471;821;1877
;472;822;1877
;473;822;1877
;474;821;1877
;475;821;1877
;476;822;1877
;477;821;1877
;478;822;1877
;479;821;1877
;480;821;1877
;481;821;1877
;482;821;1877
;483;821;1877
;484;821;1877
;485;821;1877
;486;821;1878
;487;821;1878
;488;821;1877
;489;821;1877
;490;821;1877
