aes-ecb-128;Round Number; Encryption Duration; Decryption Duration
;1;760;1622
;2;761;1622
;3;760;1622
;4;761;1622
;5;760;1621
;6;760;1622
;7;760;1621
;8;760;1621
;9;761;1622
;10;760;1620
;11;760;1622
;12;760;1621
;13;761;1621
;14;760;1621
;15;760;1622
;16;761;1622
;17;760;1622
;18;761;1622
;19;761;1622
;20;760;1621
;21;761;1621
;22;760;1622
;23;761;1622
;24;760;1622
;25;761;1622
;26;761;1622
;27;761;1622
;28;761;1622
;29;760;1622
;30;761;1621
;31;760;1622
;32;760;1621
;33;760;1621
;34;761;1621
;35;761;1622
;36;760;1622
;37;760;1621
;38;761;1621
;39;760;1622
;40;761;1622
;41;760;1622
;42;760;1622
;43;761;1622
;44;760;1622
;45;760;1621
;46;761;1622
;47;761;1622
;48;761;1622
;49;760;1621
;50;760;1622
;51;760;1622
;52;761;1622
;53;761;1622
;54;761;1622
;55;761;1622
;56;760;1622
;57;760;1622
;58;760;1621
;59;760;1621
;60;761;1621
;61;761;1621
;62;761;1621
;63;761;1622
;64;761;1622
;65;760;1621
;66;761;1622
;67;761;1620
;68;760;1622
;69;760;1621
;70;760;1622
;71;761;1622
;72;761;1622
;73;760;1621
;74;760;1621
;75;760;1621
;76;761;1621
;77;761;1621
;78;760;1622
;79;760;1621
;80;760;1621
;81;760;1621
;82;760;1621
;83;761;1621
;84;760;1621
;85;760;1621
;86;761;1622
;87;760;1622
;88;760;1622
;89;761;1621
;90;761;1621
;91;760;1621
;92;760;1621
;93;761;1622
;94;760;1622
;95;761;1622
;96;760;1621
;97;761;1622
;98;760;1622
;99;760;1622
;100;761;1621
;101;760;1622
;102;761;1622
;103;760;1622
;104;760;1622
;105;760;1621
;106;761;1622
;107;761;1622
;108;760;1622
;109;761;1622
;110;760;1620
;111;760;1621
;112;761;1622
;113;760;1622
;114;761;1622
;115;761;1622
;116;760;1621
;117;761;1622
;118;760;1621
;119;760;1621
;120;761;1621
;121;761;1622
;122;760;1621
;123;760;1622
;124;760;1621
;125;761;1622
;126;760;1622
;127;760;1621
;128;760;1622
;129;760;1622
;130;760;1621
;131;760;1621
;132;760;1622
;133;760;1622
;134;760;1621
;135;760;1622
;136;761;1622
;137;761;1622
;138;761;1621
;139;760;1622
;140;761;1622
;141;761;1621
;142;760;1622
;143;761;1622
;144;761;1622
;145;760;1622
;146;761;1621
;147;760;1621
;148;761;1622
;149;761;1621
;150;761;1621
;151;761;1621
;152;761;1622
;153;760;1622
;154;760;1621
;155;761;1622
;156;761;1622
;157;760;1622
;158;760;1622
;159;760;1621
;160;761;1622
;161;760;1622
;162;761;1621
;163;760;1622
;164;761;1622
;165;761;1622
;166;760;1622
;167;761;1621
;168;761;1622
;169;761;1621
;170;761;1621
;171;760;1621
;172;761;1622
;173;761;1622
;174;760;1622
;175;760;1622
;176;761;1621
;177;761;1621
;178;761;1621
;179;761;1622
;180;760;1622
;181;761;1621
;182;761;1622
;183;761;1622
;184;760;1622
;185;760;1622
;186;761;1622
;187;761;1622
;188;760;1622
;189;761;1622
;190;761;1621
;191;760;1622
;192;761;1622
;193;760;1621
;194;760;1622
;195;761;1621
;196;760;1621
;197;761;1621
;198;760;1622
;199;761;1622
;200;760;1621
;201;760;1621
;202;760;1621
;203;760;1621
;204;760;1622
;205;761;1621
;206;761;1621
;207;760;1621
;208;760;1621
;209;761;1621
;210;760;1621
;211;760;1621
;212;761;1622
;213;760;1622
;214;760;1622
;215;760;1622
;216;761;1621
;217;761;1622
;218;760;1622
;219;761;1621
;220;760;1622
;221;761;1622
;222;761;1621
;223;760;1622
;224;760;1621
;225;761;1622
;226;760;1621
;227;761;1621
;228;760;1621
;229;761;1622
;230;760;1622
;231;761;1622
;232;760;1621
;233;760;1621
;234;761;1622
;235;761;1621
;236;760;1622
;237;761;1621
;238;760;1621
;239;761;1621
;240;761;1622
;241;761;1621
;242;761;1621
;243;761;1622
;244;760;1622
;245;761;1621
;246;761;1621
;247;760;1622
;248;760;1622
;249;761;1622
;250;760;1622
;251;761;1622
;252;761;1622
;253;761;1621
;254;760;1622
;255;761;1621
;256;760;1621
;257;760;1622
;258;760;1622
;259;760;1621
;260;760;1622
;261;761;1622
;262;761;1621
;263;760;1622
;264;761;1622
;265;760;1622
;266;761;1622
;267;760;1622
;268;761;1622
;269;760;1621
;270;760;1621
;271;760;1622
;272;761;1622
;273;761;1622
;274;761;1622
;275;761;1622
;276;760;1622
;277;760;1622
;278;760;1622
;279;760;1622
;280;760;1622
;281;760;1622
;282;761;1621
;283;760;1621
;284;760;1622
;285;760;1621
;286;761;1621
;287;761;1621
;288;761;1622
;289;760;1621
;290;761;1622
;291;760;1622
;292;760;1622
;293;760;1621
;294;760;1622
;295;761;1621
;296;760;1622
;297;760;1622
;298;760;1621
;299;761;1621
;300;761;1622
;301;761;1621
;302;761;1621
;303;760;1621
;304;760;1622
;305;760;1622
;306;761;1622
;307;760;1622
;308;760;1622
;309;760;1622
;310;761;1622
;311;761;1621
