aes-ecb-128;Round Number; Encryption Duration; Decryption Duration
;1;48;101
;2;49;101
;3;49;102
;4;49;102
;5;49;102
;6;49;102
;7;49;102
;8;49;102
;9;49;102
;10;49;102
;11;49;102
;12;49;102
;13;49;102
;14;49;102
;15;49;102
;16;49;102
;17;49;102
;18;49;102
;19;49;102
;20;49;102
;21;49;102
;22;49;102
;23;49;102
;24;49;102
;25;49;102
;26;49;102
;27;49;102
;28;49;102
;29;49;102
;30;49;102
;31;49;102
;32;49;102
;33;49;102
;34;49;102
;35;49;102
;36;49;102
;37;49;102
;38;49;102
;39;49;102
;40;49;102
;41;49;102
;42;49;102
;43;49;102
;44;49;102
;45;49;102
;46;49;102
;47;49;102
;48;49;102
;49;49;102
;50;49;102
;51;49;102
;52;49;102
;53;49;102
;54;49;102
;55;49;102
;56;49;102
;57;49;102
;58;49;102
;59;49;102
;60;49;102
;61;49;102
;62;49;102
;63;49;102
;64;49;102
;65;49;102
;66;49;102
;67;49;102
;68;49;102
;69;49;102
;70;49;102
;71;49;102
;72;49;102
;73;49;102
;74;49;102
;75;49;102
;76;49;102
;77;49;102
;78;49;102
;79;49;102
;80;49;102
;81;49;102
;82;49;102
;83;49;102
;84;49;102
;85;49;102
;86;49;102
;87;49;102
;88;49;102
;89;49;102
;90;49;102
;91;49;102
;92;49;102
;93;49;102
;94;49;102
;95;49;102
;96;49;102
;97;49;102
;98;49;102
;99;49;102
;100;49;102
;101;49;102
;102;49;102
;103;49;102
;104;49;102
;105;49;102
;106;49;102
;107;49;102
;108;49;102
;109;49;102
;110;49;102
;111;49;102
;112;49;102
;113;49;102
;114;49;102
;115;49;102
;116;49;102
;117;49;102
;118;49;102
;119;49;102
;120;49;102
;121;49;102
;122;49;102
;123;49;102
;124;49;102
;125;49;102
;126;49;102
;127;49;102
;128;49;102
;129;49;102
;130;49;102
;131;49;102
;132;49;102
;133;49;102
;134;49;102
;135;49;102
;136;49;102
;137;49;102
;138;49;101
;139;49;102
;140;49;102
;141;49;102
;142;49;102
;143;49;102
;144;49;102
;145;49;102
;146;49;102
;147;49;102
;148;49;102
;149;49;102
;150;49;102
;151;49;102
;152;49;102
;153;49;102
;154;49;102
;155;49;102
;156;49;102
;157;49;102
;158;49;102
;159;49;102
;160;49;102
;161;49;102
;162;49;102
;163;49;102
;164;49;102
;165;49;109
;166;49;102
;167;49;102
;168;49;102
;169;49;102
;170;49;102
;171;49;102
;172;49;102
;173;49;102
;174;49;102
;175;49;102
;176;49;102
;177;49;102
;178;49;102
;179;49;102
;180;49;102
;181;49;102
;182;49;102
;183;49;102
;184;49;102
;185;49;102
;186;49;102
