aes-ecb-128;Round Number; Encryption Duration; Decryption Duration
;1;44;89
;2;43;89
;3;43;89
;4;43;89
;5;43;89
;6;43;89
;7;43;89
;8;43;89
;9;43;89
;10;43;89
;11;43;89
;12;43;89
;13;43;89
;14;43;89
;15;43;89
;16;43;89
;17;43;89
;18;43;89
;19;43;89
;20;43;89
;21;43;89
;22;43;89
;23;43;89
;24;43;89
;25;43;89
;26;43;89
;27;43;89
;28;43;89
;29;43;89
;30;43;89
;31;43;89
;32;43;89
;33;43;89
;34;43;89
;35;43;89
;36;43;89
;37;43;89
;38;43;89
;39;43;89
;40;43;89
;41;43;89
;42;43;89
;43;43;89
;44;43;89
;45;43;89
;46;43;89
;47;43;89
;48;43;89
;49;43;89
;50;43;89
;51;43;89
;52;43;89
;53;43;89
;54;43;89
;55;43;89
;56;43;89
;57;43;89
;58;43;89
;59;43;89
;60;43;89
;61;43;89
;62;43;89
;63;43;89
;64;43;89
;65;43;89
;66;43;89
;67;43;89
;68;43;89
;69;43;89
;70;43;89
;71;43;89
;72;43;89
;73;43;89
;74;43;89
;75;43;89
;76;43;89
;77;43;89
;78;43;89
;79;43;89
;80;43;89
;81;43;89
;82;43;89
;83;43;89
;84;43;89
;85;43;89
;86;43;89
;87;43;89
;88;43;89
;89;43;89
;90;43;89
;91;43;89
;92;43;89
;93;43;89
;94;43;89
;95;43;89
;96;43;89
;97;43;89
;98;43;89
;99;43;89
;100;43;89
;101;43;89
;102;43;89
;103;43;89
;104;43;89
;105;43;89
;106;43;89
;107;43;89
;108;43;89
;109;43;89
;110;43;89
;111;43;89
;112;43;89
;113;43;89
;114;43;89
;115;43;89
;116;43;89
;117;43;89
;118;43;89
;119;43;89
;120;43;89
;121;43;89
;122;43;89
;123;43;89
;124;43;89
;125;43;89
;126;43;89
;127;43;89
;128;43;89
;129;43;89
;130;43;89
;131;43;89
;132;43;89
;133;43;89
;134;43;89
;135;43;89
;136;43;89
;137;43;89
;138;43;89
;139;43;89
;140;43;89
;141;43;89
;142;43;88
;143;43;89
;144;43;89
;145;43;89
;146;43;89
;147;43;89
;148;43;89
;149;43;89
;150;43;89
;151;43;89
;152;43;89
;153;43;89
;154;43;89
;155;43;89
;156;43;89
;157;43;89
;158;43;89
;159;43;89
;160;43;89
;161;43;89
;162;43;89
;163;43;89
;164;43;89
;165;43;89
;166;43;89
;167;43;89
;168;43;89
;169;43;89
;170;43;89
;171;43;89
;172;43;89
;173;43;89
;174;43;89
;175;43;89
;176;43;89
;177;43;89
;178;43;89
;179;43;89
;180;43;89
;181;43;89
;182;43;89
;183;43;89
;184;43;89
;185;43;89
;186;43;89
;187;43;89
;188;43;89
;189;43;89
;190;43;89
;191;43;89
;192;43;89
;193;43;89
;194;43;89
;195;43;89
;196;43;89
;197;43;89
;198;43;89
;199;43;89
;200;43;89
;201;43;89
;202;43;89
;203;43;89
;204;43;89
;205;43;89
;206;43;89
;207;43;89
;208;43;89
;209;43;89
;210;43;89
;211;43;89
;212;43;89
;213;43;89
;214;43;89
;215;43;89
;216;43;89
;217;43;89
;218;43;89
;219;43;89
;220;43;89
;221;43;89
;222;43;89
;223;43;89
;224;43;89
;225;43;89
;226;43;89
;227;43;89
;228;43;89
;229;43;89
;230;43;89
;231;43;89
;232;43;89
;233;43;89
;234;43;89
;235;43;89
;236;43;89
;237;43;89
;238;43;89
;239;43;89
;240;43;89
;241;43;89
;242;43;89
;243;43;89
;244;43;89
;245;43;89
;246;43;89
;247;43;89
;248;43;89
;249;43;89
;250;43;89
;251;43;89
;252;43;89
;253;43;89
;254;43;89
;255;43;89
;256;43;89
;257;43;89
;258;43;89
;259;43;89
;260;43;89
;261;43;89
;262;43;89
;263;43;89
;264;43;89
;265;43;89
;266;43;89
;267;43;89
;268;43;89
;269;43;89
;270;43;89
;271;43;89
;272;43;89
;273;43;89
;274;43;89
;275;43;89
;276;43;89
;277;43;89
;278;43;89
;279;43;89
;280;43;89
;281;43;89
;282;43;89
;283;43;89
;284;43;89
;285;43;89
;286;43;89
;287;43;89
;288;43;89
;289;43;89
;290;43;89
;291;43;89
;292;43;89
;293;43;89
;294;43;89
;295;43;89
;296;43;89
;297;43;89
;298;43;89
;299;43;89
;300;43;89
;301;43;89
;302;43;89
;303;43;89
;304;43;89
;305;43;89
;306;43;89
;307;43;89
;308;43;89
;309;43;89
;310;43;89
;311;43;89
;312;43;89
;313;43;89
;314;43;89
;315;43;89
;316;43;89
;317;43;89
;318;43;89
;319;43;89
;320;43;89
;321;43;89
;322;43;89
;323;43;89
;324;43;89
;325;43;89
;326;43;89
;327;43;89
;328;43;89
;329;43;89
;330;43;89
;331;43;89
;332;43;89
;333;43;89
;334;43;89
;335;43;89
;336;43;89
;337;43;89
;338;43;89
;339;43;89
;340;43;89
