aes-ecb-128;Round Number; Encryption Duration; Decryption Duration
;1;48;105
;2;49;105
;3;48;105
;4;48;106
;5;48;105
;6;48;106
;7;48;105
;8;48;106
;9;48;105
;10;48;105
;11;48;106
;12;48;105
;13;48;106
;14;48;105
;15;48;105
;16;48;106
;17;48;105
;18;48;106
;19;48;105
;20;48;105
;21;48;106
;22;48;105
;23;48;106
;24;48;105
;25;48;105
;26;48;106
;27;48;105
;28;48;106
;29;48;105
;30;48;105
;31;48;106
;32;48;105
;33;48;106
;34;48;105
;35;48;105
;36;48;106
;37;48;105
;38;48;106
;39;48;105
;40;48;105
;41;48;106
;42;48;105
;43;48;106
;44;48;105
;45;48;105
;46;48;106
;47;48;105
;48;48;106
;49;48;105
;50;48;105
;51;48;106
;52;48;105
;53;48;106
;54;48;105
;55;48;105
;56;48;106
;57;48;105
;58;48;105
;59;48;106
;60;48;105
;61;48;106
;62;48;105
;63;48;105
;64;48;106
;65;48;105
;66;48;106
;67;48;105
;68;48;105
;69;48;106
;70;48;105
;71;48;106
;72;48;105
;73;48;105
;74;48;106
;75;48;105
;76;48;106
;77;48;105
;78;48;105
;79;48;106
;80;48;105
;81;48;106
;82;48;105
;83;48;105
;84;48;106
;85;48;105
;86;48;106
;87;48;105
;88;48;105
;89;48;106
;90;48;105
;91;48;106
;92;48;105
;93;48;105
;94;48;106
;95;48;105
;96;48;106
;97;48;105
;98;48;105
;99;48;106
;100;48;105
;101;48;105
;102;48;105
;103;48;105
;104;48;106
;105;48;106
;106;48;106
;107;48;106
;108;48;105
;109;48;105
;110;48;105
;111;48;105
;112;48;105
;113;48;105
;114;48;105
;115;48;106
;116;48;106
;117;48;106
;118;48;105
;119;48;105
;120;48;105
;121;48;105
;122;48;105
;123;48;105
;124;48;106
;125;48;106
;126;48;106
;127;48;106
;128;48;105
;129;48;105
;130;48;105
;131;48;106
;132;48;106
;133;48;105
;134;48;105
;135;48;105
;136;48;106
;137;48;106
;138;48;105
;139;48;105
;140;48;105
;141;48;106
;142;48;106
;143;48;105
;144;48;105
;145;48;105
;146;48;106
;147;48;106
;148;48;105
;149;48;105
;150;48;105
;151;48;106
;152;48;106
;153;48;105
;154;48;105
;155;48;105
;156;48;106
;157;48;106
;158;48;105
;159;48;105
;160;48;105
;161;48;106
;162;48;106
;163;48;105
